airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
goe122,ok,,29.827825105,189169327.32,242079.46124,1343979.1409,111276782.33,118310.03896,14170491.659,-4.3391953296e-25,1.6195269694e-24,-4.6095029584e-24,-2.664497634e-07,2.0413426476e-08,6.6986678448e-09,1.9895776297e-07,7.0591427886e-24,-1.0243361321e-25,-1.1301827824e-07,-3.8153718997e-24,6.2674033275e-24,-8.0617623269e-24,-1.5806980028e-24,-1.5040355788e-07,0.22198971369,0.027582351167,0.027359403906,0.048163588069
goe123,ok,,29.944709505,189880617.84,163616.30483,1462908.9811,111155772.89,106237.07505,14257809.729,-6.2341051468e-25,2.0113579795e-24,-5.1718290378e-24,-4.0464015555e-07,2.1765927112e-08,-2.9286029993e-08,4.1109386734e-07,5.7611433258e-24,-1.295702472e-25,-5.7047664969e-07,-5.0522216047e-24,5.8910829304e-24,-1.5423946977e-23,-1.5577038022e-24,-1.4501659889e-07,0.2213778514,0.039586677237,0.093339281414,0.067261659512
goe12k,ok,,31.079466914,196963823.83,722451.93415,2250134.5695,114204448.3,346713.80564,15758795.083,-2.5571242803e-25,1.5374972399e-24,-2.4699376982e-24,-7.8809564725e-08,1.4597116676e-08,-7.8675121516e-09,6.5153343119e-08,4.8335493306e-24,1.8334495319e-26,-1.1478905289e-07,6.6151443618e-25,4.9727205133e-24,8.1201168788e-25,4.383384576e-25,1.7847362406e-08,0.23770902131,0.028796417641,0.082929573277,0.047070158753
goe124,ok,,30.254582075,191975922.06,293317.25766,1907840.8361,112268094.3,162355.33635,14731005.767,-4.9834177282e-25,1.4242894034e-24,-4.0617697345e-24,-2.5447147008e-07,1.9242440297e-08,-8.7352751021e-10,2.2448209622e-07,5.436649082e-24,-1.1823521874e-25,-1.2609871465e-07,-3.529174524e-24,5.1002113293e-24,-8.1662250497e-24,-1.4659464291e-24,-9.7465725735e-08,0.22407023436,0.037778663355,0.036986929176,0.065844472857
goe133,ok,,30.136608581,191082861.54,299144.3055,1499071.4034,111954075.94,142141.12613,14538472.454,-4.2886223794e-25,1.5631755797e-24,-4.127769263e-24,-2.3983462815e-07,1.8921084043e-08,3.5520284211e-09,1.7055842735e-07,6.6427238831e-24,-7.7898931063e-26,-1.0398451226e-07,-2.7874881084e-24,6.0218643141e-24,-5.658864244e-24,-1.1712693862e-24,-1.019255167e-07,0.22450882739,0.030844262834,0.031106374703,0.051021582298
goe134,ok,,31.32953007,198701964.29,467173.22004,1821008.0377,115598816.53,210189.83806,16231126.885,-3.3254136931e-25,1.5152914857e-24,-3.2786255483e-24,-1.5754617851e-07,1.7440567432e-08,2.4790609192e-09,1.0269611938e-07,5.813771664e-24,-3.4400689667e-26,-1.17854425e-07,-7.5474369489e-25,5.4441086163e-24,-1.8261244021e-24,-5.1071577572e-25,-7.6398976132e-08,0.2419426036,0.029237061894,0.055058431224,0.047976876776
goe137,ok,,30.372104547,192600842.95,360144.56102,1786448.8972,112497156.74,174105.99683,14841572.91,-3.9137986313e-25,1.4287484036e-24,-3.7761223197e-24,-1.9403631432e-07,1.8468598358e-08,3.4869434438e-09,1.4631196998e-07,6.0210046935e-24,-6.8948726533e-26,-8.8012639306e-08,-2.0440225072e-24,5.4834363687e-24,-4.2645780893e-24,-1.0034645658e-24,-9.1660782954e-08,0.22807448676,0.030150887442,0.031697273347,0.052693460201
goe14,ok,,30.896851266,195864857.82,512536.99519,2900245.8528,112890246.09,277711.77148,15409494.019,-4.7091347753e-25,1.0272469076e-24,-3.0996592998e-24,-1.8925260279e-07,2.0236873598e-08,7.8457798103e-09,1.5783842934e-07,4.4914463466e-24,-7.6116435363e-26,-2.4576384464e-08,-1.2332815591e-24,4.239351565e-24,-2.7168973269e-24,-6.9289696396e-25,-1.1313741434e-07,0.21989762337,0.045694566288,0.012596306246,0.080898034296
goe13k,ok,,31.531888088,199832311.8,1369814.7759,4183081.7211,114703427.9,652484.82822,16302758.535,-2.4812186099e-25,1.129664147e-24,-1.8067853721e-24,-5.5524546602e-08,1.3931247771e-08,-6.5467713166e-09,4.5574440789e-08,3.5286044283e-24,1.6543067697e-26,-7.4142025167e-08,3.2425637331e-25,3.6339375972e-24,4.2892335085e-25,2.9055167735e-25,1.4083451799e-08,0.2354159177,0.038395594984,0.10156084159,0.062428542395
goe140,ok,,30.808448141,195458955.38,354788.67777,1944962.2647,113760707.83,184292.31438,15461913.621,-4.4715121215e-25,1.3141490416e-24,-3.737718498e-24,-2.2279511465e-07,2.0261849041e-08,8.1123736373e-09,1.768139774e-07,5.5102336693e-24,-8.8663542368e-26,-4.6400177469e-08,-2.1685118713e-24,5.0817870454e-24,-4.8203429193e-24,-1.047143076e-24,-1.2835682521e-07,0.23162116816,0.035600560508,0.016462257612,0.062731597252
goe143,ok,,29.925009592,189807460.54,253906.5111,1378746.4768,111670148.79,121591.53112,14319114.289,-4.0718803382e-25,1.4840334531e-24,-4.527036968e-24,-2.4188693763e-07,1.8544094445e-08,7.327585181e-09,1.7981718357e-07,6.9890025042e-24,-9.6868829363e-26,-1.9966913272e-08,-4.0427891755e-24,6.1099723738e-24,-7.6893372337e-24,-1.6532621753e-24,-1.0373586342e-07,0.22180452761,0.026617965152,0.0050697292862,0.045656753715
goe142,ok,,29.730277872,188538540.61,179345.44541,1074523.5043,111126060.8,89522.25604,14056446.385,-4.7287556107e-25,1.869551353e-24,-5.2497827144e-24,-3.3167966271e-07,1.9845430224e-08,1.9317781745e-09,2.5524871897e-07,7.8127841049e-24,-1.0935761905e-25,-1.882359656e-07,-5.91145207e-24,6.9904614905e-24,-1.2733178385e-23,-1.806913721e-24,-1.4214270421e-07,0.21958408882,0.026902903174,0.033759263091,0.045777695193
goe144,ok,,29.918502331,189610891.4,240761.8417,1546465.576,110956687.89,128025.58377,14188128.026,-4.7589858026e-25,1.466225753e-24,-4.5392652987e-24,-2.6772466953e-07,1.792357489e-08,1.9610846404e-09,2.3095223758e-07,6.3150229931e-24,-9.2123039584e-26,-4.8371164034e-08,-4.0005463173e-24,5.8020517679e-24,-8.5983705626e-24,-1.3935745602e-24,-6.7342788621e-08,0.22153364946,0.032368060705,0.011645930538,0.055604486066
goe147,ok,,29.477784675,187034913.83,209494.86709,1362102.4312,110662236.53,104172.12732,13803241.801,-4.1950309152e-25,1.1570895144e-24,-5.0482254589e-24,-2.7281552612e-07,2.0181170929e-08,2.1285810912e-08,2.1299610917e-07,7.0811918275e-24,-1.3634787334e-25,2.346629411e-07,-5.1066884058e-24,5.8661111442e-24,-9.8830080611e-24,-2.3150401913e-24,-1.5917985153e-07,0.2160445126,0.024844186377,-0.049160681658,0.044621591583
goe14k,ok,,30.997522829,196443308.64,879060.1527,2511895.6023,114120280.72,393190.354,15662224.614,-1.5312458662e-25,1.570134548e-24,-2.2504882788e-24,-4.3530047041e-08,1.5113631942e-08,-5.8654568645e-09,3.5014164082e-08,4.6271221005e-24,1.0660907534e-26,-1.4836303676e-07,3.4799492904e-25,4.7626799056e-24,3.9281492521e-25,3.8440882735e-25,9.6992616834e-09,0.23930963121,0.018028508211,0.13042003375,0.030779556425
goe155,ok,,30.349548284,192507994.7,237115.88193,1624340.9684,112369409.23,137152.0648,14813762.011,-5.202569107e-25,1.6818005356e-24,-4.4535586221e-24,-2.9270407497e-07,2.0872411173e-08,-5.9798186335e-09,2.6996169129e-07,5.7948688047e-24,-9.9617808174e-26,-2.5606905442e-07,-3.5696317878e-24,5.5963127758e-24,-9.3455647697e-24,-1.2343034851e-24,-1.3552392448e-07,0.22849526243,0.035910365655,0.060718039673,0.064012204518
goe15,ok,,31.151008564,197424984.81,447562.55925,2842427.2281,113296080.14,265460.71602,15710239.638,-5.3096373023e-25,1.1703192565e-24,-3.2623754723e-24,-2.1958291812e-07,2.2156727826e-08,1.621861721e-09,2.0101327842e-07,4.3811126386e-24,-6.1754717352e-26,-1.0794702603e-07,-9.6262554751e-25,4.2850703106e-24,-2.6941603608e-24,-4.8186088515e-25,-1.3420335374e-07,0.22473947879,0.050349220035,0.048313047234,0.089966017334
goe164,ok,,30.673561886,194434253.95,299999.72513,2329160.76,112532569.04,188982.16693,15132138.451,-5.4460856168e-25,1.1451186449e-24,-3.9360114387e-24,-2.5308321699e-07,1.728479423e-08,3.5199346697e-09,2.6085344352e-07,4.6246449316e-24,-7.6917404005e-26,2.650578463e-09,-2.3367471052e-24,4.5686621716e-24,-6.1702414383e-24,-8.6546641342e-25,-4.621555842e-08,0.22808749901,0.045839658826,-0.00079517281035,0.078255961357
goe15k,ok,,31.316943109,198469035.02,1439030.9822,4082680.5837,114563883.75,640715.85859,16055773.179,-1.4947236585e-25,1.2336621572e-24,-1.7702918559e-24,-3.3273441316e-08,1.4663695741e-08,-4.848018808e-09,2.6584159838e-08,3.6232793552e-24,9.6513787911e-27,-1.0008512032e-07,1.9400116718e-25,3.732245678e-24,2.3521098838e-25,2.7313708068e-25,7.7733523765e-09,0.2380916318,0.02250522078,0.14402558899,0.038255429643
goe165,ok,,30.547040207,193646441.94,500952.08736,3003440.912,112051034.24,270553.74952,14948637.806,-3.8521529263e-25,8.5942354244e-25,-3.1915369386e-24,-1.4192761866e-07,1.4351061777e-08,3.310355009e-09,1.2425195775e-07,4.4527147244e-24,-7.2432920432e-26,7.5963952172e-08,-2.0423768881e-24,3.9789917626e-24,-4.1378611289e-24,-1.1345294858e-24,1.9759141706e-08,0.22586459419,0.03960765399,-0.038054300404,0.062244277595
goe167,ok,,31.224008194,198094180.74,475593.55079,2102856.895,115012347.35,228883.01399,16050966.161,-3.3921548342e-25,1.3532195278e-24,-3.2691816692e-24,-1.5040480302e-07,1.8126699355e-08,4.5375244438e-09,1.1156689587e-07,5.3824112584e-24,-5.3045702283e-26,-8.7220905946e-08,-1.0838659639e-24,4.9646656954e-24,-2.3933296115e-24,-7.1713136319e-25,-9.2389982414e-08,0.23976833256,0.029368172965,0.041481700363,0.053060496158
goe174,ok,,30.723172117,194817934.54,335592.86809,1968824.9447,113283262.68,180150.59721,15292225.779,-4.7572853877e-25,1.3074889342e-24,-3.8102433613e-24,-2.3574485273e-07,1.9687960495e-08,6.2713312605e-09,1.9769532434e-07,5.3938143969e-24,-8.4015579698e-26,-4.0680697398e-08,-2.3475496659e-24,5.0620497651e-24,-5.2967017269e-24,-9.8069142514e-25,-1.0829320825e-07,0.23062524153,0.037984923586,0.013652151916,0.066345140903
goe16k,ok,,31.697185788,200879788.58,2168090.2641,6108776.891,114987412.77,967486.74331,16517830.397,-1.4678267076e-25,1.005363892e-24,-1.4461124984e-24,-2.6675296966e-08,1.418866925e-08,-4.0919042271e-09,2.1205315391e-08,2.9468826291e-24,8.887730778e-27,-7.1416106903e-08,1.184718576e-25,3.033990621e-24,1.5049967513e-25,2.0267338147e-25,6.2831236544e-09,0.23703527867,0.027249965089,0.15483656608,0.045975037846
goe173,ok,,30.363728116,192506720.91,277232.85028,1831437.6084,112109870.18,157267.2328,14776699.48,-5.4422846432e-25,1.4217085926e-24,-4.1244071383e-24,-2.9233638987e-07,2.1471519086e-08,3.3432816436e-09,2.5407956325e-07,5.5157945664e-24,-9.6801058138e-26,-1.0044374941e-07,-2.6297499786e-24,5.295749272e-24,-7.2018702729e-24,-1.0565030023e-24,-1.3386692106e-07,0.2261924456,0.041231412314,0.027846306941,0.070439201517
goe177,ok,,29.938223286,189833153.88,241118.32379,1606292.5114,111098465.96,131932.20828,14240630.465,-5.0250765358e-25,1.4093388376e-24,-4.5105068297e-24,-2.8738168517e-07,2.0076280964e-08,6.6710905022e-09,2.4724542403e-07,6.1097439302e-24,-1.0489659325e-25,-2.8820030431e-08,-3.5147394459e-24,5.6377726897e-24,-8.6523641158e-24,-1.4076566093e-24,-1.162243829e-07,0.22307775852,0.034502474274,0.0069490374291,0.059615402206
goe176,ok,,30.63894112,194266627.75,422298.55106,2431053.243,112793317.21,223108.72821,15142552.199,-4.2711735783e-25,1.054397545e-24,-3.4424732293e-24,-1.8207370272e-07,1.6901134306e-08,6.3074065956e-09,1.5509025822e-07,4.9160131944e-24,-7.6089241901e-26,3.8377476747e-08,-2.0533642057e-24,4.5254517256e-24,-4.2444798742e-24,-9.8614747683e-25,-4.5333780538e-08,0.22801382401,0.038319997059,-0.016206752824,0.06549439133
goe178,ok,,29.948825711,189956524.37,306557.24859,1750850.946,111365510.18,154457.46936,14300310.022,-4.1656863036e-25,1.2971585255e-24,-4.1151811638e-24,-2.1289331482e-07,1.766663634e-08,4.7866316022e-09,1.7075747798e-07,6.1134495896e-24,-9.2626616959e-26,-2.2425232775e-09,-3.1155897468e-24,5.4076076643e-24,-6.3106210426e-24,-1.4765959038e-24,-6.5405310813e-08,0.22185634049,0.030644856744,0.00068746176587,0.052346942626
goe195,ok,,30.132749071,191071229.16,289730.34611,1946935.7873,111643685.32,160858.92089,14503381.576,-4.6111869122e-25,1.2658329632e-24,-4.1178084517e-24,-2.2020505309e-07,1.4776388098e-08,-1.9139977988e-09,2.0608281285e-07,5.4304348248e-24,-9.6504902274e-26,-1.0055971338e-08,-4.1779725211e-24,4.9607717462e-24,-8.7970016286e-24,-1.5738458646e-24,1.6403203759e-08,0.22273303547,0.036009904493,0.0029135200561,0.059708444695
goe180,ok,,30.590097945,193959864.45,364408.60441,1758168.5928,113168764.27,174237.29701,15140682.61,-3.9391057641e-25,1.4193267422e-24,-3.7376174363e-24,-1.949388709e-07,1.7610336684e-08,2.7034829169e-09,1.4424725186e-07,6.016905334e-24,-6.3358544565e-26,-6.7839805217e-08,-2.0623820301e-24,5.4949658656e-24,-4.0880894656e-24,-9.4808358153e-25,-7.0496277429e-08,0.23033820975,0.03114111292,0.024721408742,0.05256493974
goe184,ok,,30.154021753,191208268.1,309816.67772,1921477.3188,111647993.32,165761.81255,14520697.537,-4.6673218372e-25,1.2951190705e-24,-4.0127258339e-24,-2.3329677955e-07,1.871894472e-08,4.5903315092e-09,2.0111331404e-07,5.6018331231e-24,-9.3961505826e-26,-3.3887534499e-08,-2.9202829051e-24,5.1745508251e-24,-6.2929766056e-24,-1.2260318306e-24,-8.7934909925e-08,0.22237473306,0.035437925319,0.010498923355,0.062308258802
goe182,ok,,30.078371182,190708637.05,324026.27168,2205374.13,111290585.84,179887.68465,14405062.562,-4.625635374e-25,9.7548963059e-25,-3.9385964146e-24,-2.2210938994e-07,1.8417253351e-08,1.4144247033e-08,1.9821671939e-07,5.1619599412e-24,-1.1038478777e-25,1.2787283823e-07,-3.2477508814e-24,4.6524316468e-24,-6.5809877691e-24,-1.4485288796e-24,-8.1309773698e-08,0.21844631035,0.036767578419,-0.04143415902,0.064227424568
goe187,ok,,30.778872251,195216024.03,321986.77926,1583676.6599,113820271.33,158449.99036,15425294.731,-4.4575066898e-25,1.5977681047e-24,-3.8962216081e-24,-2.4906987586e-07,2.1792435014e-08,6.8883527959e-09,1.7797282201e-07,6.2052661688e-24,-7.2266546877e-26,-1.4958647802e-07,-1.627866446e-24,5.7490014438e-24,-4.9964601998e-24,-8.4489601236e-25,-1.6400568168e-07,0.23608493147,0.033352824372,0.048164868279,0.057304895755
goe188,ok,,30.781643064,195221019.27,393080.85439,1694365.7621,113833269.97,181660.51094,15426561.512,-3.8232211841e-25,1.5726221954e-24,-3.5908467986e-24,-1.9866434062e-07,1.9836216418e-08,4.8195819655e-09,1.296419162e-07,6.1746883711e-24,-5.6842431997e-26,-1.504526477e-07,-9.3612402895e-25,5.6473552267e-24,-3.006334617e-24,-7.4313427604e-25,-1.2421405371e-07,0.23669238525,0.030764411257,0.059140055304,0.050959755186
goe190,ok,,30.759717327,194943391.84,570674.38802,3320585.9393,112342893.57,310551.39548,15185364.323,-3.6922705028e-25,8.0815770117e-25,-2.9778613492e-24,-1.2347123862e-07,1.3861176546e-08,2.7662379724e-09,1.1368626506e-07,4.2126771784e-24,-4.9409925288e-26,7.2142010189e-08,-1.5555201974e-24,3.8593878078e-24,-2.9415202424e-24,-7.9503944983e-25,2.3762245171e-08,0.22431135905,0.040001672256,-0.041169597515,0.06487783974
goe210,ok,,29.90654182,189613865.77,217484.71381,1226451.9165,111342122.05,108335.34985,14239447.683,-4.9371125049e-25,1.9212972282e-24,-4.7436799928e-24,-3.1608356602e-07,1.9739972685e-08,-5.3610955947e-09,2.3777639852e-07,7.2227350506e-24,-9.7843658954e-26,-2.9032319252e-07,-4.4306910432e-24,6.639382498e-24,-1.013727322e-23,-1.4742320627e-24,-1.1779485811e-07,0.22360319597,0.031394698435,0.063140856438,0.051712731984
goe223,ok,,31.392428351,199010188.77,1578012.4256,6455029.0721,112890146.95,763068.42775,15911100.69,-2.4755461177e-25,6.9404030752e-25,-1.8073333052e-24,-5.3366289073e-08,1.4058911971e-08,-9.7347465932e-10,4.1216785199e-08,3.1062541843e-24,-2.4860020624e-26,-1.0810768591e-08,-3.3802956004e-25,2.8819456025e-24,-5.8885929352e-25,-3.6538940066e-25,3.0103045483e-09,0.22564200259,0.041240673973,0.017059527167,0.065040599187
goe199,ok,,31.48838419,199712957.44,297796.56964,1536525.2561,115953270.68,156601.1529,16446409.634,-4.6732338442e-25,1.7247154237e-24,-3.9804595059e-24,-2.6325150482e-07,2.214496929e-08,2.6326536453e-09,2.0865039191e-07,5.9875417817e-24,-4.8296603338e-26,-2.2755456253e-07,-1.2095381971e-24,5.7956181432e-24,-4.0102312994e-24,-4.9615331062e-25,-1.7720872037e-07,0.2437723227,0.034487377446,0.067764968126,0.062135370965
goe198,ok,,31.320858751,198720922.05,330898.51342,2237987.2481,114924431.14,199830.55005,16146928.897,-5.190815854e-25,1.4744662654e-24,-3.7222157017e-24,-2.4025880304e-07,1.9202368169e-08,-9.9852106557e-09,2.3618889116e-07,4.6689286538e-24,-8.4355788652e-26,-2.243429084e-07,-2.2188999985e-24,4.6381038549e-24,-5.9862886854e-24,-8.6993570379e-25,-9.4382169904e-08,0.23677957446,0.04356097683,0.074234734887,0.078154552971
goe217,ok,,32.049098865,203351379.45,1395981.5413,6804447.9886,114776697.53,740254.4212,16898828.418,-2.7828238121e-25,4.9911621387e-25,-1.9100602766e-24,-6.3427385099e-08,1.3479312815e-08,3.4925214678e-09,5.2680889287e-08,2.8682547207e-24,-5.0773273595e-26,4.0471687036e-08,-6.3398537122e-25,2.539958022e-24,-1.1050821701e-24,-6.4060279461e-25,-2.8506673856e-09,0.22552169845,0.046476718486,-0.056497728048,0.073541549024
goe207,ok,,31.185751916,197900721.32,359822.15652,2373767.2263,114464824.23,210538.89113,15951096.661,-5.0008279537e-25,1.0765810812e-24,-3.6562520538e-24,-2.3669872483e-07,2.300377296e-08,1.5195528965e-08,2.137992193e-07,4.7279673236e-24,-1.0795824712e-25,2.1147622858e-08,-1.9047224121e-24,4.4468554476e-24,-4.6302281514e-24,-1.0153598375e-24,-1.7090567858e-07,0.23059843476,0.041591469377,-0.007609383262,0.07692969615
goe222,ok,,31.872502149,202056018.86,1622580.4033,6720748.7312,114116982.03,805994.81239,16584899.829,-2.9024847952e-25,7.0229763793e-25,-1.7538958379e-24,-5.9858118649e-08,1.3493043233e-08,-2.1126984685e-09,4.9685082298e-08,2.9451554938e-24,-2.3444667412e-26,-1.6044666236e-08,-3.2295245919e-25,2.7905108575e-24,-5.7857778588e-25,-2.809910929e-25,7.7047254015e-09,0.22993658932,0.049675245735,0.026033761013,0.080618040874
goe225,ok,,31.35463859,198900519.48,714505.35388,4297379.4619,113802207.51,410372.79169,16026868.483,-4.283385143e-25,8.7045225506e-25,-2.5970414376e-24,-1.2555444654e-07,1.378266783e-08,-2.7601962864e-09,1.2415957261e-07,3.4871813987e-24,-7.3510663995e-26,-2.1496282653e-08,-1.4157481947e-24,3.2987327947e-24,-3.06332466e-24,-8.0641718294e-25,1.0521332053e-08,0.22957698335,0.052516370793,0.015359209044,0.088712679362
goe227,ok,,30.885289049,195860299.83,917355.27711,5080773.6301,111924765.78,499382.74463,15287447.524,-4.0011036141e-25,7.8875397414e-25,-2.3395663445e-24,-1.0318860671e-07,1.3143073658e-08,-4.0598939737e-09,9.5561738257e-08,3.3960715061e-24,-7.0230666835e-26,-1.943537215e-08,-1.1396501817e-24,3.1140725698e-24,-2.3172950784e-24,-8.1626632785e-25,2.4997914826e-08,0.22058431902,0.054293028123,0.017829141204,0.08766406488
goe226,ok,,30.846464687,195579300.58,827276.55286,4970775.3392,111669633.05,468862.54087,15207774.65,-4.2979473386e-25,7.660154086e-25,-2.4429762856e-24,-1.1735831034e-07,1.3764603729e-08,-1.5165225216e-09,1.122423715e-07,3.3674686015e-24,-7.7934774561e-26,-6.3551609512e-09,-1.2444531983e-24,3.1342242722e-24,-2.5937713613e-24,-8.1982942176e-25,1.0617054743e-08,0.21820805995,0.056112576779,0.0052574756446,0.092855482181
goe228,ok,,31.61530103,200444112.68,1450530.8848,6332652.7353,113513471.91,730677.08091,16234053.958,-3.1237672868e-25,6.9268662791e-25,-1.8638683109e-24,-6.9838003558e-08,1.4051192093e-08,-5.0272158773e-10,5.6734645776e-08,3.0570100824e-24,-3.4118579581e-26,-8.6972397872e-09,-4.2925027915e-25,2.8607435101e-24,-7.7676109954e-25,-3.8026123646e-25,-1.8616003476e-09,0.22656520404,0.05072094635,0.012615614924,0.082295355938
goe229,ok,,31.626451025,200485206.01,1678790.7269,6800126.8753,113258213.63,819623.41001,16202966.769,-2.4719829581e-25,6.7937654238e-25,-1.7430555039e-24,-5.1726804419e-08,1.4013646097e-08,-8.016493073e-10,4.020371286e-08,2.9939803962e-24,-2.2905097931e-26,-1.0409732591e-08,-2.8747597068e-25,2.7965274006e-24,-5.0467806285e-25,-3.1673963357e-25,1.3879514138e-09,0.22801578447,0.04265594815,0.017475762543,0.067493620336
goe233,ok,,29.173864413,185149348.45,427643.31701,4333023.4994,108326357.44,283213.09302,13353504.375,-5.1031664166e-25,8.1000809549e-25,-3.3368231851e-24,-1.7674147548e-07,1.0798989096e-08,-7.1263549871e-09,2.0301510099e-07,3.193108023e-24,-2.4899509119e-25,-2.7156588316e-08,-3.3219226075e-24,3.0047174089e-24,-1.0260965551e-23,-2.8838616641e-24,8.5543975686e-08,0.20129681036,0.054965334296,0.011613333506,0.086818051191
goe235,ok,,29.822461197,189186530.41,212552.30066,1189181.2065,111578614.2,101672.85483,14218657.754,-4.0718439293e-25,1.6578138861e-24,-4.9461955887e-24,-2.6290909539e-07,1.8680140874e-08,5.3117619258e-09,1.9909712996e-07,7.5775905902e-24,-1.0503758705e-25,-9.4288464481e-08,-5.1941151178e-24,6.5597776349e-24,-9.7910812807e-24,-1.9173198533e-24,-1.2197809848e-07,0.21920455948,0.02401589468,0.020041230051,0.042318553028
goe234,ok,,31.028459632,197022436.74,632691.28865,5591246.3229,112139757.11,430743.89975,15540864.424,-4.6241523967e-25,7.0641437602e-25,-2.7129101769e-24,-1.2909590963e-07,1.2160559198e-08,-2.9400867885e-09,1.5629985606e-07,2.7096609917e-24,-1.6656541242e-25,-5.5928215945e-09,-2.1331429123e-24,2.5797009956e-24,-5.9057235117e-24,-1.7100015454e-24,3.9032859808e-08,0.22266225655,0.059368199026,0.0035385295018,0.098889557348
goe238,ok,,30.188889013,191326421.07,442911.93265,2446839.9063,111190330.89,228650.15763,14474901.015,-4.0681861636e-25,1.1201115044e-24,-3.4400769419e-24,-1.7501277149e-07,1.9703003255e-08,7.3648501242e-09,1.427407337e-07,5.167731225e-24,-8.7456277967e-26,-3.4714904663e-08,-1.414864472e-24,4.6739167501e-24,-3.0369114165e-24,-1.0089657277e-24,-1.1500522777e-07,0.21838313649,0.034298217134,0.015375645516,0.06322157423
goe239,ok,,30.990345441,196542244.19,559481.93998,3018307.8908,113589071.15,294389.53861,15610837.707,-4.0124786856e-25,1.0225363965e-24,-2.9852772485e-24,-1.4392483786e-07,1.5597165624e-08,7.6382066442e-10,1.2648289104e-07,4.371273534e-24,-6.3199722952e-26,-1.4156741457e-08,-1.5532712286e-24,4.0680791052e-24,-3.099514196e-24,-7.948127103e-25,-2.0101335403e-08,0.23018049083,0.041009309009,0.0079204411743,0.070764893256
goe240,ok,,30.395767964,192718799.86,248608.01462,1520639.2239,112456767.94,135139.14421,14852417.386,-5.0808825755e-25,1.6737053733e-24,-4.38773782e-24,-2.892146625e-07,2.004841607e-08,-2.7716042931e-09,2.4673060524e-07,6.1736608485e-24,-7.6748017469e-26,-2.0232885768e-07,-2.9106812157e-24,5.9066559492e-24,-7.2663960048e-24,-9.6958778459e-25,-1.196515489e-07,0.22823170724,0.03540314862,0.050300575608,0.061339205915
goe241,ok,,31.815364896,201757039.77,1489140.5782,7232883.065,113394712.54,796758.40052,16437297.4,-3.5792955665e-25,5.9282054394e-25,-1.8237224651e-24,-7.8219689671e-08,1.3768578216e-08,1.0748554876e-09,6.5724368878e-08,2.7900219057e-24,-5.4090091466e-26,5.8884554887e-09,-5.8278193113e-25,2.5748350557e-24,-1.0789127466e-24,-5.1297395025e-25,-3.8447766203e-09,0.22237736123,0.061641581276,-0.0087687380113,0.097872824675
goe242,ok,,30.176513955,191434839.71,1034616.716,5677514.4523,109846035.49,542403.46198,14356208.904,-3.8523762969e-25,7.0378517519e-25,-2.2470014115e-24,-9.8030996176e-08,1.3461514329e-08,-2.6254652085e-09,8.0715665133e-08,3.3604163878e-24,-9.244417713e-26,-8.8657983388e-09,-1.0899813745e-24,2.9855980526e-24,-2.2992888409e-24,-1.0368405636e-24,2.2135361241e-08,0.2101244584,0.055703514586,0.0091727031622,0.083509776391
goe243,ok,,31.371107941,198942262.7,1474307.4929,7610155.3798,111915066.63,794897.36011,15780571.893,-3.4831318523e-25,5.4144413936e-25,-1.850060008e-24,-7.3364716884e-08,1.2547889222e-08,-3.4368695221e-10,6.273331978e-08,2.7792967857e-24,-6.1855996824e-26,1.261638947e-08,-7.1817895729e-25,2.4901134689e-24,-1.3415390106e-24,-6.8014218643e-25,1.6726279337e-08,0.21336889803,0.061165691698,-0.01860043753,0.092488203409
goe244,ok,,31.336581552,198678009.98,1309952.3258,7316026.549,111621129.07,739806.02853,15699150.006,-4.3425887702e-25,5.8493667462e-25,-1.922883032e-24,-9.7437598e-08,1.2882813484e-08,-5.6479026801e-11,8.6865489334e-08,2.7544654197e-24,-7.5130175803e-26,5.4891769907e-09,-7.6880614906e-25,2.5689320594e-24,-1.5516355882e-24,-6.321842563e-25,8.0764907053e-09,0.21138158196,0.073350683388,-0.0071905601658,0.11378964979
goe255,ok,,31.883951677,202068749.21,1666512.2112,5753915.8256,114966055.15,816266.64881,16707766.111,-1.9720625195e-25,7.6281066479e-25,-1.6701211934e-24,-4.3158471006e-08,1.4354000371e-08,1.5388138333e-09,3.4109946149e-08,3.0896866473e-24,1.0036587625e-26,1.6614632253e-09,1.1384264953e-25,3.1555886355e-24,1.2968735902e-25,1.6431106604e-25,-9.7948859362e-09,0.2340419421,0.033359841481,-0.0027688487534,0.056844641782
goe264,ok,,30.46752084,193355248.73,201413.79797,1645035.3372,112921481.28,126354.39618,15024059.512,-5.6044424147e-25,1.6383357208e-24,-4.744463122e-24,-3.3210164653e-07,2.1382991761e-08,-6.910143023e-09,3.3275406822e-07,5.4353026385e-24,-1.2816636636e-25,-2.4522791561e-07,-4.3507007737e-24,5.3807167204e-24,-1.2124044338e-23,-1.5298432158e-24,-1.4509467997e-07,0.22967588227,0.037764579681,0.04939228585,0.067021260669
