airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
fauvel,ok,,30.617187506,317906078.93,921641.5106,3367200.5425,141516585.59,668610.64845,24539485.26,-1.0797453123e-09,1.0837677107e-08,-2.8469094429e-08,-2.4919066834e-08,9.8073247709e-09,1.4750514298e-08,2.8687014693e-08,5.2543421069e-08,4.1281417071e-10,1.8561628093e-07,-2.8991448245e-09,5.8974130827e-08,-4.4673020607e-09,9.1223034007e-09,-5.2650385306e-08,0.21883327294,0.0089690924842,-0.17107166954,0.026439143556
fg1,ok,,30.855598786,326101764.8,498656.7255,1921469.1996,153387838.68,267078.27455,26208860.883,-4.6127360478e-09,2.2047865171e-08,-4.4018501182e-08,-1.3295390883e-07,1.1867477824e-08,1.7107715716e-09,9.4342353063e-08,8.0028853399e-08,-4.9801128673e-10,-1.7489809645e-07,-1.5002467492e-08,7.5611603552e-08,-2.5890947108e-08,-7.6902580849e-09,-7.561627017e-08,0.24053234448,0.030664079085,0.087214112072,0.047044448854
fx057816,ok,,30.390922398,319789848.76,1630819.914,6856148.986,146487560.42,951601.0022,24829316.522,-2.8078801956e-09,1.0961962955e-08,-2.5481322009e-08,-3.7976226975e-08,9.9868197768e-09,2.3938729266e-10,3.296399358e-08,4.4801173458e-08,-5.330885498e-10,-5.2087181833e-08,-2.9453961162e-09,4.0439686386e-08,-6.3235894022e-09,-7.0720557517e-09,-2.5270890584e-08,0.22514145664,0.030742556267,0.084944813395,0.053758337173
fx2,ok,,31.392307603,328249130.81,2959190.8826,10122849.973,147185302.47,1648106.8347,26704236.259,-1.4550961402e-09,1.0546327994e-08,-1.8551779808e-08,-1.1780354733e-08,8.6615039104e-09,-3.5402391767e-09,1.1224659343e-08,3.5552409797e-08,-8.2517330841e-11,-5.3448299328e-08,-1.7774208475e-09,3.3149973328e-08,-2.9762881217e-09,-3.5100198092e-09,1.0684281326e-08,0.23676186594,0.02359218345,0.15816372006,0.033215909588
fx601001,ok,,28.592785586,306944976.95,562309.15268,3088667.6318,150997466.51,312952.31623,22316701.715,-3.5964271555e-09,1.3773435999e-08,-4.4785045568e-08,-7.5312544583e-08,8.7325135942e-09,-6.0333802761e-09,6.5071662144e-08,7.3319658038e-08,-8.6250933426e-10,-5.5358035491e-08,-3.851178478e-08,5.7412014343e-08,-6.4205060515e-08,-2.7085952649e-08,3.6261721458e-08,0.21392865934,0.026000334714,0.031128330031,0.036590391204
fx60160,ok,,30.849862024,324327283.25,1576684.0903,5947851.6626,149370167.54,878843.63233,26080536.26,-2.0085327314e-09,1.1880736544e-08,-2.5765559078e-08,-2.4852450552e-08,8.8336041114e-09,-3.0346171236e-09,2.2167485379e-08,4.7058775168e-08,-2.1959498669e-10,-5.3260436977e-08,-5.1574554197e-09,4.2667087912e-08,-8.0402189907e-09,-6.7822431306e-09,6.9259917377e-09,0.23432159205,0.023268593715,0.083974883626,0.03495112152
fx6617a2,ok,,31.174626664,327826518.63,1942344.83,7713191.1564,149925411.32,1137912.189,26728415.467,-2.1161593992e-09,9.5209698256e-09,-2.3184718662e-08,-2.5165124153e-08,9.0165301284e-09,-2.0853202608e-10,2.2338329342e-08,4.0617764797e-08,-3.3522529421e-10,-2.6045682075e-08,-3.3818222037e-09,3.6570495796e-08,-5.5037102197e-09,-6.4163073515e-09,-7.8583269365e-09,0.23496277362,0.026536860639,0.050589695922,0.043388738508
fx6617ai,ok,,31.193986467,327794894.87,2054841.6704,8136198.7184,149604908.66,1206722.7306,26691297.647,-1.9370747782e-09,9.2197559465e-09,-2.2547874013e-08,-2.1880345738e-08,8.9114057704e-09,-3.9521604267e-10,2.0044651995e-08,3.9549277455e-08,-2.9809387017e-10,-2.4219506987e-08,-3.0180584047e-09,3.5668894855e-08,-4.8686559929e-09,-6.1463941895e-09,-5.6233536836e-09,0.23388248742,0.024817621018,0.049767252193,0.041188586189
fx66h80,ok,,29.072199046,314295601.2,347864.78329,1864038.6568,156058771.46,188103.52652,23710387.951,-2.6075261027e-09,1.6358945958e-08,-5.7236023779e-08,-9.1374850809e-08,1.1930996935e-08,1.1694620343e-08,6.864959837e-08,9.4832448402e-08,-1.3458499306e-09,-6.255065776e-08,-4.4709329182e-09,7.1790954566e-08,-2.5125750006e-08,-3.0061416628e-08,-1.4306156411e-07,0.22437967562,0.011157939128,0.021759171007,0.02388077766
fx66h60,ok,,28.586503247,313445680.15,201678.1724,1117303.6104,161746190.57,100550.25895,23138824.616,-1.6780085461e-09,2.0094454351e-08,-7.5359897063e-08,-1.0232465768e-07,1.203457215e-08,1.8826103462e-08,5.2421596729e-08,1.314398026e-07,-1.4328260406e-09,-1.3315596667e-07,7.363544895e-08,8.9859437646e-08,3.8873880466e-08,-4.3493528262e-08,-2.4111932836e-07,0.22089806592,0.0049360990065,0.026854652001,0.010572291823
fx66s161,ok,,30.617857895,323123455.88,1486066.5043,6369086.8657,149876773.32,868429.87764,25729888.565,-2.5036939066e-09,1.0002531523e-08,-2.677798921e-08,-3.3273126781e-08,9.1756118713e-09,-3.3047348048e-10,3.0402859588e-08,4.5719848589e-08,-4.6310948615e-10,-2.3881361596e-08,-5.999950937e-09,4.031729708e-08,-9.8243463069e-09,-8.8324026675e-09,-7.6126690608e-09,0.23041696362,0.027373313147,0.035489291546,0.04518067127
fx66196v,ok,,30.928691506,324944558.8,2267838.7648,8953786.8077,147704738.92,1321657.1219,25960460.792,-2.0994315169e-09,9.2063414753e-09,-2.1523856968e-08,-2.2009342636e-08,8.8759083564e-09,-1.3432843349e-09,2.0066023934e-08,3.8309105006e-08,-3.0429951252e-10,-3.0862135418e-08,-3.0102519208e-09,3.4660673938e-08,-4.9644865648e-09,-5.9475048766e-09,-1.6856866735e-09,0.22914850474,0.028578433996,0.069990347066,0.045506506933
fx66s196,ok,,30.970917085,325301950.85,2335270.96,9071663.5649,147638810.58,1354099.4554,26040404.718,-1.967240439e-09,9.3279833597e-09,-2.1207354943e-08,-2.0443109427e-08,8.8811297767e-09,-1.3293407982e-09,1.8448825821e-08,3.8060201325e-08,-2.8120087001e-10,-3.3480173743e-08,-2.7133584594e-09,3.4495899962e-08,-4.4710927813e-09,-5.7599641157e-09,-1.9654721091e-09,0.22984967404,0.027070473411,0.078185277478,0.043083007186
fx66s171,ok,,30.78326489,324397816.2,1676487.9633,7040734.6587,149668453.3,982938.06241,25979564.009,-2.3389005844e-09,9.4553062244e-09,-2.5141057748e-08,-2.9220710863e-08,9.0698928575e-09,-2.1383249271e-10,2.6756895336e-08,4.317400544e-08,-4.0866453623e-10,-2.0019031463e-08,-4.7959948118e-09,3.8337363132e-08,-7.7688003552e-09,-7.8301719604e-09,-6.7032553126e-09,0.23061933496,0.0272038522,0.033561665284,0.044857612966
fx67k150,ok,,30.413896773,320555399.28,1496719.8648,6181927.0491,147448480.42,860892.74579,25119698.304,-3.0593300448e-09,1.3089656482e-08,-2.6474823206e-08,-4.1048026369e-08,9.6395357838e-09,-3.5145223167e-09,3.6679722838e-08,4.710379663e-08,-5.1895128264e-10,-9.000004677e-08,-5.5658842685e-09,4.2634417949e-08,-1.1370984525e-08,-7.7117960404e-09,-1.2941818842e-08,0.23062292632,0.032772671771,0.13470485783,0.054899269807
fx67k170,ok,,30.80298639,323795381.47,1961519.6906,7728629.5498,147434814.08,1131868.9885,25766436.819,-2.7851884917e-09,1.1517542175e-08,-2.3047958638e-08,-3.2748033741e-08,9.3958919291e-09,-2.5198989938e-09,2.9208147261e-08,4.1418621452e-08,-4.397736882e-10,-6.6935349998e-08,-3.8385705987e-09,3.7901437788e-08,-7.0461726797e-09,-6.1703268573e-09,-1.1159110311e-08,0.23140050628,0.034149444097,0.13129500702,0.057292355977
fx69h098,ok,,30.79067266,324850148.89,688212.48037,2490030.8802,152791540.29,353881.52382,26238959.741,-1.5955848588e-09,1.7644921932e-08,-3.8802587723e-08,-4.0215030812e-08,9.6701894191e-09,3.1330882753e-09,2.7986932973e-08,7.2917709948e-08,-2.7859746246e-10,-8.7339805001e-08,-4.4510596032e-09,6.5774232255e-08,-7.515519429e-09,-9.1938874575e-09,-3.6365553941e-08,0.24011362778,0.011143181675,0.060108343834,0.019260956559
fx711525,ok,,30.293619528,320380860.08,1419764.1188,5659036.3317,149372240.39,773182.63819,25270842.985,1.4922166158e-16,1.0567365323e-08,-2.7955855984e-08,-3.2551481145e-16,8.9552629248e-09,1.2215298418e-14,6.957081677e-15,5.0364858002e-08,2.3525726519e-15,-3.2473304613e-08,5.2418993598e-14,4.3260449051e-08,1.4319428997e-13,-1.0269466237e-08,1.8508451231e-14,0.22630704326,3.4902296889e-09,0.046104432709,9.8774149367e-09
fx69h083,ok,,30.120332546,320525204.79,485846.46357,2003401.082,152743281.76,255502.84984,25109480.271,-2.6539560131e-09,2.1862787478e-08,-4.6434714113e-08,-7.3273713267e-08,1.0511830111e-08,5.1581852519e-10,5.7125712302e-08,8.455343339e-08,-6.0891448096e-10,-2.2721138255e-07,-1.4605945776e-08,7.3738932655e-08,-3.0856275264e-08,-1.4589923349e-08,-5.9153488598e-08,0.23607815784,0.015157083184,0.1103898467,0.027754325301
fx71089a,ok,,30.125080855,320875291.55,543942.75739,2201486.5758,154134367.09,274221.96013,25315558.843,-2.4487171462e-16,1.5162145139e-08,-4.4946723937e-08,1.4318571806e-15,9.0748451068e-09,-7.5568088884e-15,-4.2237573686e-15,8.1378693892e-08,-1.6621129922e-15,-7.6370902144e-09,-1.9160338483e-13,6.8112758895e-08,-3.7902377514e-13,-1.7059078299e-08,-3.4715069987e-14,0.2297347753,-2.5796377841e-09,0.0041541399097,-2.2974822296e-09
fx711520,ok,,30.023954521,319252854.96,1393222.9519,5881824.912,149760723.98,756823.81327,25031529.28,-2.8887862146e-15,1.0087925085e-08,-2.868519488e-08,-3.2178153539e-15,8.9685321939e-09,-5.841248856e-14,-3.4083512369e-14,5.0713501374e-08,-1.8552025154e-14,-3.3858021381e-08,-2.6801010998e-13,4.1703717303e-08,-3.8197111199e-13,-1.3179469219e-08,-7.8286954767e-14,0.22449607621,-1.0865945633e-08,0.047171772495,-4.7485931714e-08
fx71120,ok,,30.811813962,324673886.08,1005781.8817,3762137.7069,152213693.82,526980.87457,26319153.267,-2.4181002052e-16,1.1826321756e-08,-3.2429337917e-08,-5.1476473519e-15,8.7864912921e-09,-1.0524417613e-15,-4.2633457231e-15,5.9300908263e-08,-1.2661026378e-15,-5.172853926e-10,-9.1114944377e-14,5.2673965519e-08,6.9987618271e-14,-8.7483950806e-09,-1.3731083157e-14,0.231253011,1.0393607046e-09,0.00052027627554,-4.2879958837e-09
fx73cl1152,ok,,30.713253448,326192410.23,1222428.2917,6793123.353,154575490.76,793985.93227,26375661.701,-3.8642246889e-09,7.1848064543e-09,-2.9257157352e-08,-5.4934157794e-08,9.3996487552e-09,3.9582559247e-09,5.7462865319e-08,4.238575366e-08,-1.0673871203e-09,2.8379644081e-08,-1.2302013641e-08,3.6076895844e-08,-1.9945967985e-08,-1.2795777038e-08,-2.1353582254e-08,0.22328274174,0.039843125882,-0.034692079833,0.070244232288
fx711530,ok,,30.338552185,320649610.48,1409649.9706,5606632.4022,149470554.18,769754.3767,25326212.963,7.2137310899e-16,1.0487919722e-08,-2.7990866299e-08,6.3523906149e-15,8.9491840811e-09,1.984882482e-15,-6.2575239712e-15,5.0354907735e-08,1.8181940339e-15,-2.8525416267e-08,6.5253700873e-14,4.3445684245e-08,-4.9643152934e-14,-9.9518610237e-09,1.7642262225e-14,0.22664894188,-1.8118405771e-09,0.040210852202,-8.8209184821e-09
fx71l150,ok,,30.338552185,320649610.48,1409649.9706,5606632.4022,149470554.18,769754.3767,25326212.963,7.2137310899e-16,1.0487919722e-08,-2.7990866299e-08,6.3523906149e-15,8.9491840811e-09,1.984882482e-15,-6.2575239712e-15,5.0354907735e-08,1.8181940339e-15,-2.8525416267e-08,6.5253700873e-14,4.3445684245e-08,-4.9643152934e-14,-9.9518610237e-09,1.7642262225e-14,0.22664894188,-1.8118405771e-09,0.040210852202,-8.8209184821e-09
fx73170a,ok,,31.156255492,327028656.8,1992036.7758,7804330.9804,148730999.3,1165958.0019,26517349.465,-3.0240959083e-09,1.152799239e-08,-2.2661762754e-08,-3.4845607917e-08,9.2642607499e-09,-3.0995205769e-09,3.1959544894e-08,4.030906105e-08,-4.3709853615e-10,-6.6565114516e-08,-4.0866707504e-09,3.7217315291e-08,-7.4224149185e-09,-5.6619140409e-09,-9.903055776e-09,0.23496021442,0.037920825195,0.1326001561,0.063664588766
fx76120,ok,,30.809959027,324313971.03,1024927.4332,3707166.9475,151652385.87,532919.55156,26245048.139,1.5165453511e-16,1.3245966204e-08,-3.2087093572e-08,-1.5720294249e-14,8.9615547227e-09,2.0078021352e-14,2.2864770289e-14,5.9824650827e-08,4.628718205e-15,-3.1565302736e-08,-3.4057089278e-13,5.3669435782e-08,1.1009379703e-14,-8.144368663e-09,-6.4624704224e-14,0.2351964351,2.7754140947e-10,0.032352144711,2.3434730322e-08
fx75vg166,ok,,30.828662584,324028991.94,1946379.2534,7147697.7059,148033834.41,1067084.824,25967193.757,-1.3320415549e-09,1.1900873226e-08,-2.3464893283e-08,-1.6772014712e-08,9.1309827567e-09,-9.2449426934e-10,1.331558901e-08,4.3846755456e-08,-2.4023769792e-10,-6.9753690336e-08,-1.354892682e-09,3.9367085675e-08,-2.3831963756e-09,-6.8170033612e-09,-7.4851406596e-09,0.23361158513,0.016032307939,0.13576713572,0.025917186196
fx75141,ok,,30.277915097,320194848.37,1326871.6216,5481639.7766,149768619.58,730004.96862,25244934.531,-2.3655445816e-09,1.2145943803e-08,-2.8703868017e-08,-3.1493836701e-08,8.8016512387e-09,-4.1842300696e-09,2.8300655025e-08,5.1064134891e-08,-4.0572244868e-10,-6.488415763e-08,-9.2787992713e-09,4.406333079e-08,-1.4507376461e-08,-1.1369006806e-08,1.0939986148e-08,0.22853205666,0.024817400196,0.086092947453,0.037551336026
fx75193,ok,,31.070049039,326393278.67,2480390.9789,9292419.4816,147810769.96,1407968.7276,26321589.283,-1.8821183551e-09,1.0120418387e-08,-2.0606393684e-08,-1.8096716208e-08,8.6946247793e-09,-2.9510078548e-09,1.6439807755e-08,3.7817100249e-08,-2.3976093649e-10,-4.8969845008e-08,-2.9932965939e-09,3.4166127142e-08,-4.9170316506e-09,-5.9462395433e-09,5.2048984277e-09,0.23233409361,0.027183774867,0.12146436179,0.040777150849
fx77w153,ok,,31.320974787,328341573.46,1382323.8048,5594139.6376,151350340.48,807236.82931,26966674.531,-2.4768618422e-09,9.6932568658e-09,-2.7166550696e-08,-4.0390245024e-08,1.0070162681e-08,5.8775068562e-09,3.4213661583e-08,4.6678661746e-08,-4.0656603326e-10,3.2598643293e-09,-1.9185800386e-09,4.289710567e-08,-3.3278746956e-09,-5.6206254843e-09,-4.3325535959e-08,0.23312262111,0.024482180566,-0.0045061880627,0.047294358854
fx74080,ok,,29.698080166,317581110.12,441825.42814,2343574.3955,152778743.62,262354.60181,24386192.51,-4.7842009215e-09,2.4682847802e-08,-4.6463087999e-08,-1.1389592332e-07,9.4381287271e-09,-2.2144802833e-08,1.1207451393e-07,7.6579481294e-08,-8.4463089932e-10,-4.2789673237e-07,-2.7301390602e-08,6.7956960062e-08,-9.4501795026e-08,-1.6486540159e-08,2.455283175e-09,0.23194905981,0.030030543316,0.18905565698,0.049517370102
fx76100,ok,,30.458552727,322334389.31,699976.52516,2621059.0212,152509141.46,356448.83368,25716620.027,6.7976162559e-16,1.5885579348e-08,-3.9171827204e-08,1.6832827812e-14,9.151832368e-09,1.3864282024e-14,2.9976035473e-15,7.2889422473e-08,3.4345605018e-15,-5.4225836738e-08,2.6544413038e-14,6.3721743146e-08,-7.7837185212e-13,-1.1872071053e-08,-1.5341184721e-14,0.23535419556,-7.287040345e-09,0.037956812773,2.0982521148e-09
fx77w121,ok,,30.630636651,324050706.67,823893.45645,3906231.1873,152778764.04,494638.27989,25958775.066,-3.3908518642e-09,1.1969747155e-08,-3.5674025138e-08,-6.8299806403e-08,1.1409757514e-08,7.4663284122e-09,6.149164538e-08,5.7528752648e-08,-8.407475494e-10,-1.3080708756e-08,-7.2263101704e-09,5.0634607437e-08,-1.3971875422e-08,-1.1139414646e-08,-7.0712045718e-08,0.23380018116,0.025638112024,0.01077711035,0.050662564255
fx77080,ok,,30.023719763,320629738.17,438369.45017,1749226.792,154763894.43,216931.76291,25153445.096,-2.4399771917e-15,1.8911325716e-08,-5.0000322139e-08,-2.0146999325e-14,9.2825882875e-09,-8.3320488338e-14,-3.0844482096e-14,9.2305082538e-08,-1.3711736887e-14,-8.2578229975e-08,-6.5264234342e-13,7.7064093912e-08,2.7817977807e-13,-1.9041063684e-08,-7.1663132302e-14,0.23348907484,7.4070067586e-10,0.03619977327,-1.3521278658e-08
fx73cl3152,ok,,30.863062029,328284408.91,1218811.1433,7866546.7006,155894420.84,874853.52353,26679939.641,-4.9923219262e-09,7.9190121546e-09,-2.8224130501e-08,-6.5627287434e-08,8.6823122131e-09,4.9950694417e-10,7.804754747e-08,3.6751817667e-08,-1.3554831239e-09,1.8355479112e-09,-1.8016213658e-08,3.2813042446e-08,-3.3357498384e-08,-1.3468691379e-08,-5.1534375349e-09,0.22374461507,0.056406695839,-0.0022371862482,0.095125220564
fx77w270,ok,,33.706043885,348919312.52,4703082.2564,14678113.308,152154057.87,2832522.4754,31410350.753,-1.1902000011e-09,6.5758725562e-09,-1.3913537973e-08,-1.1200348354e-08,7.9458452313e-09,1.5806805893e-09,8.3222100134e-09,2.5931031815e-08,-1.8573795045e-11,-6.7434833767e-09,-3.6740262436e-11,2.5718575147e-08,-1.0170885803e-10,-2.7519397516e-10,-1.0270625601e-08,0.23911469545,0.024792052452,0.031715157015,0.039140038248
fx78k150,ok,,30.727047413,323298311.66,1553702.6604,6210783.7605,148362840.16,892231.40336,25759662.267,-2.5555917602e-09,1.3214210344e-08,-2.600911386e-08,-3.2779784667e-08,9.450925042e-09,-3.1682253152e-09,3.1310664813e-08,4.642351603e-08,-4.3098208482e-10,-9.1318602314e-08,-4.5645236068e-09,4.2199428571e-08,-8.4700599338e-09,-7.2215141132e-09,-1.1610875923e-08,0.23467797238,0.026818967994,0.14188195536,0.048647463217
fx79k144,ok,,30.782580641,323136696.88,1492033.3854,5426464.285,148612120.83,810663.05539,25847911.354,-1.7844652667e-09,1.3940675546e-08,-2.6563190319e-08,-2.4501362532e-08,9.2490721933e-09,-2.1250767963e-09,2.1271947358e-08,4.9841259937e-08,-2.5551783845e-10,-9.2614865068e-08,-2.8013685044e-09,4.5500597843e-08,-4.810301424e-09,-6.563587929e-09,-7.3877983724e-09,0.23526744767,0.018454012463,0.13818447067,0.03173845563
fx78k140,ok,,30.675244122,322936561.91,1364805.3028,5595981.2821,148759265.67,788045.46846,25702877.294,-2.782970187e-09,1.4008963896e-08,-2.7658313791e-08,-3.975994919e-08,9.8977449851e-09,-2.3522707754e-09,3.7119437444e-08,4.8817929699e-08,-5.0778382122e-10,-1.0403005305e-07,-5.4737807255e-09,4.4407254954e-08,-1.0958211806e-08,-7.5606721139e-09,-2.3637903841e-08,0.23527289333,0.02695969907,0.14198076805,0.050660805059
fx77w270s,ok,,33.379970042,345555967.86,4679879.4546,14886144.863,150671976.47,2828663.0569,30507551.364,-1.2007955636e-09,6.4859669242e-09,-1.4021523063e-08,-1.1170495943e-08,7.9866665711e-09,1.4616081419e-09,8.2464613879e-09,2.6148987372e-08,-1.8853787124e-11,-6.6856398729e-09,-9.6230067263e-12,2.5915528687e-08,-5.9812795859e-11,-3.0588142832e-10,-9.7895993511e-09,0.23401069052,0.025138733979,0.031287988682,0.038592445222
fx78k140a20,ok,,30.661636936,322788427.73,1364157.8065,5508186.4765,148727140.3,779971.28264,25678698.38,-2.7945918258e-09,1.4023187916e-08,-2.7714870006e-08,-3.9930993181e-08,9.7269446393e-09,-2.9207921052e-09,3.6112752304e-08,4.9414938233e-08,-4.882466778e-10,-1.0272614331e-07,-4.6709191185e-09,4.4798951136e-08,-9.6245014723e-09,-7.6347711416e-09,-1.8278903246e-08,0.23510410111,0.027798972947,0.14013467033,0.04926349297
fx78k161,ok,,30.808889634,324021880.09,1785976.1088,6782621.2528,148314152.29,997006.35528,25943185.582,-1.4699943003e-09,1.1926459755e-08,-2.4488573399e-08,-1.9679531805e-08,9.3826878514e-09,3.0583422862e-10,1.7092724735e-08,4.4843591228e-08,-3.359287388e-10,-6.8508138035e-08,-1.0936855589e-09,4.0233237057e-08,-2.142327299e-09,-7.0725764087e-09,-1.8618502733e-08,0.23385233657,0.015285151623,0.12235389779,0.030527198009
fx78pk188,ok,,31.092856618,325748695.94,2460750.1694,8611477.4488,147342535.77,1360833.692,26256503.935,-1.2047209533e-09,1.1111179779e-08,-2.0570653631e-08,-1.237818824e-08,8.9514742237e-09,-1.4958069417e-09,1.0896206766e-08,3.9067047114e-08,-1.3907241404e-10,-5.882304881e-08,-1.41030327e-09,3.6090523145e-08,-2.33735395e-09,-4.5503947873e-09,-1.2833527879e-09,0.2344660586,0.01643522998,0.14474882733,0.026812842646
fx77w343,ok,,34.665512746,358643796.27,7330174.7745,22568999.997,150858216.92,4652901.7227,32995391.444,-1.0075865232e-09,5.0623218209e-09,-1.0996450909e-08,-7.4683277228e-09,7.2738717893e-09,1.1423826879e-09,5.5660157012e-09,2.0394248972e-08,-1.5481631974e-11,-4.7573396562e-09,-2.1835490095e-11,2.0240825324e-08,-4.6661529401e-11,-2.0795627913e-10,-6.9458035277e-09,0.23174815556,0.02729295871,0.034872131142,0.040799867888
fx79l120,ok,,30.240326963,320838262.4,907500.70939,3653122.9208,151925487.31,480288.3746,25468391.959,-3.2701232043e-15,1.2961881898e-08,-3.5077645043e-08,-2.9118623839e-14,9.1145828187e-09,-3.7542215326e-14,2.3027742993e-14,6.3008000669e-08,-1.1422142671e-14,-4.1074654224e-08,-5.8346286766e-13,5.3014646536e-08,-8.9292319952e-15,-1.3736416235e-08,-1.2617698867e-13,0.23213376777,-8.2281057176e-11,0.037275277847,2.0897693102e-08
fx79l100,ok,,29.800105422,318165748.7,621155.02392,2615318.7849,152931279.1,320790.76839,24838143.411,-1.5671630219e-15,1.5495410331e-08,-4.2883061683e-08,-8.7936183114e-15,9.2911112423e-09,-1.3366919347e-14,2.1359994311e-14,7.6967320596e-08,-4.8987715593e-15,-7.5431842276e-08,-1.9615957628e-13,6.244765134e-08,-4.7596508561e-14,-1.9510735182e-08,-3.7596757011e-14,0.23077395349,3.7617868765e-11,0.046854867793,1.3267867777e-08
fx83w160,ok,,31.251816311,327615165.73,1792858.2127,6582888.3779,150442627.0,999131.51065,26868417.601,-2.0112471322e-09,1.092537746e-08,-2.3912160559e-08,-2.1242348228e-08,8.3688926416e-09,-4.1440997436e-09,2.1079332063e-08,4.3668471589e-08,-1.5558744706e-10,-3.9634982823e-08,-5.1021956431e-09,4.0103864925e-08,-7.4902415127e-09,-5.5235899146e-09,1.7314860437e-08,0.23466282806,0.025291388975,0.071059904464,0.037792253608
fx83w108,ok,,30.470618493,322888923.47,779086.93628,3531445.4446,153265724.12,447393.28827,25786193.388,-3.4621219926e-09,1.5146169772e-08,-3.6472049624e-08,-5.8862829386e-08,8.6006963325e-09,-6.7494729141e-09,5.9267671917e-08,6.0853133492e-08,-5.6836324043e-10,-8.9064630337e-08,-2.3459456565e-08,5.3626745574e-08,-3.6266687745e-08,-1.33844156e-08,1.8649373877e-08,0.23442783207,0.028292812504,0.06938908998,0.046174668935
fx79w660a,ok,,41.834533739,432121026.0,35326005.734,78040641.626,152149565.85,24956475.034,48865895.863,-1.8200993519e-10,3.466220468e-09,-4.5534697767e-09,-7.2107841604e-10,5.3296961272e-09,1.5512870966e-10,4.0378141557e-10,9.1065623435e-09,-6.0607247639e-13,-6.8665980183e-09,-6.9821419083e-13,9.1031647975e-09,-1.0048266483e-12,-6.2921220875e-12,-7.9839885473e-10,0.25952661111,0.01283488213,0.24256948097,0.014263984602
fx84w097,ok,,29.322691539,312086396.01,618241.74898,2797174.7686,148809919.83,334003.17859,23329082.251,-2.8090834232e-09,1.6562883523e-08,-4.2168109389e-08,-6.0629072476e-08,9.9355788287e-09,-1.5645629722e-09,5.2671954241e-08,7.4076800851e-08,-6.4672457505e-10,-1.1388233332e-07,-1.8345393919e-08,6.3668848474e-08,-2.9218868951e-08,-1.6566441181e-08,-2.3255087601e-08,0.22078755649,0.018536520289,0.07040681293,0.032564001112
fx83w227,ok,,32.207648057,335097579.79,3665777.4973,12049319.711,149336488.99,2088431.1681,28303800.04,-1.3848062834e-09,8.0132103146e-09,-1.6314425767e-08,-1.1836212801e-08,8.2618628513e-09,-5.5899749365e-10,1.077107304e-08,3.0839761203e-08,-8.4629774831e-11,-2.0542538772e-08,-6.3532123098e-10,2.9625713567e-08,-9.5143686237e-10,-1.8078338227e-09,-1.9637240968e-09,0.23246395813,0.023766188757,0.07530437637,0.03948435717
fx79w151a,ok,,31.06424808,325808686.09,1561096.4363,5992548.7263,149874798.74,883683.94367,26418985.081,-2.23749015e-09,1.1323941406e-08,-2.5698695162e-08,-3.0265074783e-08,9.323251735e-09,3.268800749e-10,2.8170727447e-08,4.5981140664e-08,-3.225487386e-10,-4.0713016717e-08,-3.7107574917e-09,4.2320533148e-08,-5.8838288169e-09,-5.7390866914e-09,-1.6561380195e-08,0.23455448945,0.023317217834,0.06355694531,0.043977222226
fx84w150,ok,,30.515635589,320685132.24,1555481.3092,6148264.6106,147626950.67,874875.01338,25201429.018,-2.6864732731e-09,1.1661159678e-08,-2.5959905063e-08,-3.5286711209e-08,9.2310681687e-09,-1.875358985e-09,3.1725739957e-08,4.6729819267e-08,-3.8422905646e-10,-5.4949448033e-08,-5.1907646986e-09,4.2751347767e-08,-8.2750941329e-09,-6.7286059915e-09,-8.1491062578e-09,0.22628381355,0.029259723747,0.085472839367,0.049348795523
fx84w140,ok,,30.363671165,319495583.92,1367260.2396,5527499.1359,147701007.07,768955.0015,24950845.849,-2.8074066238e-09,1.2395644918e-08,-2.7748804824e-08,-3.8892794388e-08,9.2839453281e-09,-2.4307609765e-09,3.5511763093e-08,4.9598739094e-08,-4.1800256141e-10,-6.3966550844e-08,-6.5172203711e-09,4.5161570654e-08,-1.0486172024e-08,-7.5986692622e-09,-7.4704192646e-09,0.22605997344,0.02860920029,0.087458921635,0.048553821716
fx84w127,ok,,30.081939705,317341897.12,1107059.4326,4590517.422,147880661.03,615175.4996,24505420.533,-2.7797183401e-09,1.3420419855e-08,-3.104242756e-08,-4.3310051554e-08,9.459344345e-09,-2.2244911542e-09,3.9027781763e-08,5.5278529466e-08,-4.6635498303e-10,-7.390601306e-08,-8.5744885182e-09,4.9661106438e-08,-1.3682063595e-08,-9.4163588067e-09,-1.0372665717e-08,0.22502316551,0.02520846047,0.081818348881,0.043206073933
fx84w175,ok,,30.946037721,324295341.34,2169955.2382,8189247.5731,147559619.79,1229800.483,25924593.641,-2.3026095897e-09,9.9195516211e-09,-2.1827217023e-08,-2.4997048225e-08,8.8339736219e-09,-1.6112673963e-09,2.3079275194e-08,3.9774450079e-08,-2.8066126192e-10,-3.8035658499e-08,-3.055156054e-09,3.6768510415e-08,-4.7887119314e-09,-4.9522518274e-09,-3.5056861636e-09,0.22621882344,0.029766666848,0.082535676398,0.050080994102
