airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
doa5,ok,,3.2386389915,287331722.95,159082.81813,493293.10183,11756299.708,993284.23401,24668856.72,0.0,0.0,0.0,-1.636885682e-08,9.6836837392e-09,-2.1702778906e-08,1.4548131364e-07,0.0,0.0,-3.9507298e-07,0.0,0.0,0.0,0.0,6.9231598149e-09,0.24165043989,0.017921559735,0.062849323027,0.02314357736
dormoy,ok,,3.1727682747,281487679.63,48472.760219,171606.97169,11680172.158,309654.92077,23508315.148,0.0,0.0,0.0,-1.3152874048e-07,1.5202520979e-08,1.7657398855e-07,1.0932576399e-06,0.0,0.0,-5.4644698048e-07,0.0,0.0,0.0,0.0,-1.1633550221e-07,0.24552858491,0.031925673814,0.026487793457,0.052993215435
drgnfly,ok,,3.2782411296,290845220.63,200082.46612,718208.90625,11654581.394,1406161.7982,25062853.226,0.0,0.0,0.0,-3.2934229805e-08,1.0402365293e-08,1.5203730869e-08,3.7390965543e-07,0.0,0.0,-2.4934279709e-07,0.0,0.0,0.0,0.0,-1.8826512351e-08,0.23866762951,0.040022317747,0.049889121751,0.074812765964
ds19,ok,,3.1636441595,280678189.06,41102.149214,148037.70801,11674607.705,261029.21791,23359280.84,0.0,0.0,0.0,-5.845944998e-08,1.0537430733e-08,3.778088356e-08,5.9934285952e-07,0.0,0.0,6.5869562625e-07,0.0,0.0,0.0,0.0,-1.3223425807e-08,0.2414302969,0.014426453256,-0.027073805917,0.024634279643
dsma523b,ok,,3.242359564,287661811.76,76921.957197,249502.75114,11889482.482,481737.86928,24992823.411,0.0,0.0,0.0,-2.1576410588e-09,9.7989333984e-09,-7.2164916643e-08,1.6887083225e-08,0.0,0.0,-3.2602934461e-08,0.0,0.0,0.0,0.0,4.065972737e-08,0.24586342417,0.0058575179351,0.0025078815291,0.001298987493
ds21,ok,,3.1638561328,280696995.3,42513.004069,150753.19755,11676273.123,267804.99407,23365625.099,0.0,0.0,0.0,-5.0949267405e-08,1.0505754404e-08,3.4920817216e-08,5.1791804561e-07,0.0,0.0,6.2749488054e-07,0.0,0.0,0.0,0.0,-1.2921579776e-08,0.24135099656,0.012809437089,-0.026676692409,0.02201825198
du-80-141,ok,,3.228364556,286420176.07,102315.23296,368261.25996,11754965.663,687209.91774,24501620.845,0.0,0.0,0.0,-3.2807157486e-08,9.7562832199e-09,1.671367324e-09,3.3989579702e-07,0.0,0.0,2.7036997811e-07,0.0,0.0,0.0,0.0,4.7839689804e-09,0.24168475346,0.02334022415,-0.027662967295,0.034776517653
du-80-176-v1,ok,,3.2458487085,287971368.3,174319.57864,567756.94114,11700272.466,1140750.0125,24662113.207,0.0,0.0,0.0,-2.0530858951e-08,9.8570423477e-09,-4.7158120612e-09,1.9228055372e-07,0.0,0.0,-2.851823823e-07,0.0,0.0,0.0,0.0,-2.8606105273e-09,0.24144048871,0.022632951687,0.04971287272,0.033518265106
du8608418,ok,,3.1562911555,280025831.29,48257.270111,154959.32311,11647349.713,289533.76773,23196733.194,0.0,0.0,0.0,-2.9435556842e-08,1.0650364346e-08,2.1149718397e-08,2.8399621922e-07,0.0,0.0,-1.2938922024e-06,0.0,0.0,0.0,0.0,-2.1941008501e-08,0.24270590969,0.0069810441615,0.062439705507,0.013704882261
du84132v,ok,,3.2182108156,285519337.25,110944.18611,371241.19906,11741168.308,710193.73102,24323252.614,0.0,0.0,0.0,-3.2422557088e-08,9.9152558889e-09,-5.2867901081e-09,3.2260434751e-07,0.0,0.0,-1.6428957959e-07,0.0,0.0,0.0,0.0,-4.2187802261e-10,0.24093496833,0.022954111149,0.018226973695,0.035791076771
du861372,ok,,3.2009234484,283985603.78,108642.89607,344083.04984,11688170.656,677646.46633,23939926.201,0.0,0.0,0.0,-8.0216140848e-10,1.0123975787e-08,3.9486862192e-09,-3.3027118188e-09,0.0,0.0,-5.3249886073e-07,0.0,0.0,0.0,0.0,-2.0878248244e-09,0.2423395644,0.0002007185175,0.057852218383,-0.00035881617688
e1098,ok,,3.2401612313,287466775.9,188317.53701,636909.34982,11630369.375,1254648.8263,24428430.102,0.0,0.0,0.0,-2.037489985e-08,9.7637534768e-09,-1.0690015488e-08,2.1995951624e-07,0.0,0.0,-2.2127676049e-07,0.0,0.0,0.0,0.0,9.9385270897e-10,0.23913341196,0.025861570662,0.041670294533,0.04142223434
e1200,ok,,3.2376068698,287240153.21,171220.41455,559094.49743,11703212.341,1102079.2514,24545169.032,0.0,0.0,0.0,-2.434804714e-08,9.7908173637e-09,-4.5917159819e-09,2.4065467418e-07,0.0,0.0,-2.5673484677e-07,0.0,0.0,0.0,0.0,-3.0915581656e-09,0.23827814633,0.026021946343,0.043958246893,0.041204993077
e1210,ok,,3.2619730717,289401920.18,122551.55473,494253.38641,11773795.132,872237.1624,25070414.233,0.0,0.0,0.0,-4.4983138675e-08,1.0257310557e-08,7.8510496543e-08,5.1438192698e-07,0.0,0.0,6.1691527474e-07,0.0,0.0,0.0,0.0,-2.4241736641e-08,0.23319017849,0.034321170799,-0.075603926056,0.063038304876
e1211,ok,,3.2744695861,290510609.66,152919.41344,593936.87094,11768889.106,1076111.3167,25256082.613,0.0,0.0,0.0,-3.037583167e-08,9.5496309695e-09,4.5194001093e-08,3.4880459457e-07,0.0,0.0,5.059857765e-07,0.0,0.0,0.0,0.0,-1.0763766301e-08,0.23226627397,0.030001638428,-0.07737504815,0.053338994005
e1212,ok,,3.2625049806,289449111.08,148353.37433,558264.09324,11769477.451,1018160.6877,25069038.877,0.0,0.0,0.0,-2.3447985332e-08,9.5630099906e-09,4.0451664677e-08,2.6024347128e-07,0.0,0.0,5.4218687449e-07,0.0,0.0,0.0,0.0,-1.144870155e-08,0.23284953566,0.021162576494,-0.080435252348,0.038607997112
e1212mod,ok,,3.2715029927,290247413.8,148143.33813,554913.95437,11799964.768,1018181.4862,25272047.796,0.0,0.0,0.0,-1.6124176204e-08,9.3044388495e-09,2.6020347084e-08,2.0616811031e-07,0.0,0.0,5.5316826455e-07,0.0,0.0,0.0,0.0,-6.0317790515e-09,0.2326303981,0.014989239832,-0.081948193258,0.030542432077
e1213,ok,,3.252707385,288579869.39,143875.54405,529151.53694,11766081.444,968970.64512,24908869.369,0.0,0.0,0.0,-1.618592039e-08,9.5864442686e-09,3.6133567829e-08,1.7124157615e-07,0.0,0.0,5.636953425e-07,0.0,0.0,0.0,0.0,-1.292006503e-08,0.23370115306,0.012760019888,-0.081101974082,0.024637474933
e1214,ok,,3.274592772,290521538.71,189358.92464,667343.46643,11763015.843,1271726.1709,25244358.839,0.0,0.0,0.0,-1.3564189617e-08,9.429363887e-09,2.8470457797e-08,1.338876671e-07,0.0,0.0,3.0384080017e-07,0.0,0.0,0.0,0.0,-1.1478848473e-08,0.23298619592,0.013851922791,-0.057534967183,0.025352824665
e1230,ok,,3.2635038519,289537730.84,175764.88799,570751.44486,11802255.577,1123217.2036,25153602.308,0.0,0.0,0.0,-2.5426224172e-08,9.9230618308e-09,2.7953788274e-08,2.303762686e-07,0.0,0.0,-3.7548589802e-08,0.0,0.0,0.0,0.0,-1.5841811033e-08,0.23813778052,0.024329863801,0.0065997236807,0.040492059045
e1233,ok,,3.2729133064,290372536.69,204488.73925,670184.00526,11760884.565,1333437.087,25216826.221,0.0,0.0,0.0,-2.5705934734e-08,9.71081564e-09,1.4813081562e-08,2.3550214115e-07,0.0,0.0,-7.0198993933e-08,0.0,0.0,0.0,0.0,-9.8708678811e-09,0.23629913356,0.031172737765,0.014354903766,0.048157535936
e168,ok,,3.1913794862,283138864.43,78912.36095,279677.88361,11708689.298,504963.63495,23845296.271,0.0,0.0,0.0,7.4559204183e-15,1.0066956831e-08,1.1312405842e-13,-5.3962587103e-14,0.0,0.0,7.459691031e-07,0.0,0.0,0.0,0.0,1.883177897e-14,0.24004956817,-1.4822500598e-09,-0.058866183121,-4.2583151513e-09
e169,ok,,3.2064156086,284472867.69,102339.31279,364236.8802,11711058.218,665489.68991,24078965.557,0.0,0.0,0.0,1.3118864433e-14,9.9119346044e-09,5.7843039442e-13,-2.2750191522e-13,0.0,0.0,5.6864652322e-07,0.0,0.0,0.0,0.0,3.970998345e-14,0.23866913194,-2.4232590233e-09,-0.058194894405,-2.3282389661e-08
e171,ok,,3.1830037709,282395771.81,83442.72217,274769.27843,11682679.881,520335.84557,23665719.126,0.0,0.0,0.0,1.7730507966e-15,1.0234135942e-08,2.1435488394e-13,-7.8464980875e-15,0.0,0.0,-1.0224569898e-07,0.0,0.0,0.0,0.0,1.8975237445e-14,0.2421981867,1.4687609956e-09,0.0085316594534,-6.5473315992e-10
e180,ok,,3.1519488214,279640579.85,40449.770522,151447.689,11620793.678,264092.67956,23077614.666,0.0,0.0,0.0,-6.0664472943e-08,1.1190568096e-08,8.7683395713e-08,6.7129522472e-07,0.0,0.0,4.2825421528e-07,0.0,0.0,0.0,0.0,-4.7046244942e-08,0.24081699554,0.01303103107,-0.017322784733,0.027153737792
e174,ok,,3.1618021999,280514770.58,43427.367497,181666.58868,11620534.386,303669.9576,23225359.383,0.0,0.0,0.0,-9.1147837372e-08,1.1304160684e-08,6.1711218036e-08,1.0648696874e-06,0.0,0.0,1.7642801205e-07,0.0,0.0,0.0,0.0,-3.504868838e-08,0.23998195562,0.025127560325,-0.0076618041163,0.046244487249
e176,ok,,3.1563188314,280028286.69,42586.766089,171208.98244,11613798.063,290315.59731,23130060.97,0.0,0.0,0.0,-8.218336134e-08,1.1313752742e-08,7.0793431656e-08,9.3938129761e-07,0.0,0.0,2.6079696595e-07,0.0,0.0,0.0,0.0,-3.8757346698e-08,0.24026550015,0.02115839047,-0.011106499386,0.04000521159
e184,ok,,3.1477490474,279267976.32,38104.551703,136310.29056,11620824.524,241640.14761,23014772.247,0.0,0.0,0.0,-3.4502993658e-08,1.0959580279e-08,1.0155313091e-07,3.80972279e-07,0.0,0.0,5.6077062066e-07,0.0,0.0,0.0,0.0,-5.6423720325e-08,0.24135819516,0.0050475222932,-0.021367913109,0.014516777903
e178,ok,,3.1520827612,279652462.98,41272.950423,160303.76145,11610815.346,275203.59558,23060730.647,0.0,0.0,0.0,-7.2880108956e-08,1.1303188699e-08,8.1024523469e-08,8.1730016472e-07,0.0,0.0,3.5940976238e-07,0.0,0.0,0.0,0.0,-4.3466167042e-08,0.24051780234,0.017182271827,-0.014833901304,0.033732389179
e182,ok,,3.1505457435,279516098.92,39419.265825,143759.65907,11624205.883,253108.64689,23063122.373,0.0,0.0,0.0,-4.8196265585e-08,1.1077312466e-08,9.5166066976e-08,5.2953739011e-07,0.0,0.0,5.1036184754e-07,0.0,0.0,0.0,0.0,-5.1571354078e-08,0.24092407447,0.0090556324593,-0.020118089335,0.020873975145
e186,ok,,3.1734803734,281550856.96,57105.778785,198089.29005,11680895.635,360503.3638,23516196.177,0.0,0.0,0.0,-2.407860912e-08,1.0794479506e-08,9.7085277645e-08,2.370253608e-07,0.0,0.0,3.2645316218e-07,0.0,0.0,0.0,0.0,-5.4738238235e-08,0.24257092894,0.0038952311116,-0.018642362063,0.01353551782
e193,ok,,3.1805795064,282180691.32,60041.376766,224162.43065,11675099.3,397429.70803,23614866.944,0.0,0.0,0.0,-6.4256845645e-08,1.0852240856e-08,3.1957968296e-08,7.1227153665e-07,0.0,0.0,-1.7019228859e-07,0.0,0.0,0.0,0.0,-2.4097301191e-08,0.24171803807,0.023224816588,0.010218579322,0.042765763691
e195,ok,,3.1883749335,282872300.82,78670.840822,279490.46218,11679361.973,510806.45054,23741315.531,0.0,0.0,0.0,-4.4357938602e-08,1.0515660963e-08,2.0640571771e-08,4.8376221801e-07,0.0,0.0,-1.3854855635e-07,0.0,0.0,0.0,0.0,-1.5382520562e-08,0.24136502345,0.020763107926,0.010899731423,0.038057980449
e197,ok,,3.1979385458,283720783.53,100291.74894,345359.98982,11682249.759,645822.56298,23892003.411,0.0,0.0,0.0,-3.0487603791e-08,1.026846485e-08,1.2689898377e-08,3.3106772604e-07,0.0,0.0,-1.1536153645e-07,0.0,0.0,0.0,0.0,-9.5434754252e-09,0.24083514252,0.018205931925,0.011569810251,0.033203361262
e201,ok,,3.1885593011,282888657.89,78835.53289,279145.47079,11682167.37,510588.68671,23749955.881,0.0,0.0,0.0,-4.2737699195e-08,1.0362304432e-08,1.0920334528e-08,4.6714044151e-07,0.0,0.0,-1.1365341275e-07,0.0,0.0,0.0,0.0,-9.0114040312e-09,0.24142872564,0.020710991039,0.0089599273587,0.03682726564
e205,ok,,3.1814446223,282257444.31,62097.85788,222969.98065,11688584.347,400277.37749,23654095.658,0.0,0.0,0.0,-5.526995061e-08,1.0986605876e-08,5.9567265956e-08,5.7715212209e-07,0.0,0.0,6.6664934217e-08,0.0,0.0,0.0,0.0,-3.4494220166e-08,0.24177675648,0.018788681571,-0.0041397496106,0.035839910453
e203,ok,,3.1987695416,283794509.4,100930.12049,347484.37431,11686006.682,649228.23984,23912509.785,0.0,0.0,0.0,-2.7548804607e-08,1.0045753709e-08,-4.7211435442e-09,3.041357375e-07,0.0,0.0,-6.5417311435e-08,0.0,0.0,0.0,0.0,1.5314314223e-09,0.240873912,0.018124968874,0.0066025771255,0.030696456633
e207,ok,,3.1890834022,282935156.08,80242.738984,276851.55432,11694188.935,510430.30267,23781608.065,0.0,0.0,0.0,-3.6343808243e-08,1.048111914e-08,3.1346209626e-08,3.7350014449e-07,0.0,0.0,2.8480087685e-08,0.0,0.0,0.0,0.0,-1.7878634266e-08,0.24134909637,0.016349869862,-0.0022853202423,0.029970674605
e209,ok,,3.1990784476,283821915.5,101833.26302,343900.08814,11697810.25,646148.45269,23940896.2,0.0,0.0,0.0,-2.2712292171e-08,1.014203825e-08,1.0656368954e-08,2.3368939895e-07,0.0,0.0,1.2418845869e-08,0.0,0.0,0.0,0.0,-5.9395729555e-09,0.24071897061,0.013751878309,-0.0012646515977,0.023797354028
e210,ok,,3.2122020325,284986238.63,100893.32381,363436.02958,11708270.144,667812.20687,24163905.704,0.0,0.0,0.0,-4.3965862726e-08,1.0013803465e-08,1.3409437047e-09,4.7508057195e-07,0.0,0.0,-3.6719734941e-08,0.0,0.0,0.0,0.0,-1.8865997319e-09,0.24063371234,0.029057814199,0.0037047761077,0.047932457982
e211,ok,,3.1831815056,282411540.42,69501.745177,237419.41735,11694714.831,438551.2591,23694128.995,0.0,0.0,0.0,-4.1396525948e-08,1.0048082009e-08,-2.4777690482e-08,4.2783642196e-07,0.0,0.0,-2.3512876387e-07,0.0,0.0,0.0,0.0,1.0103048802e-08,0.24242166651,0.019228982025,0.01634185943,0.029735377976
e212,ok,,3.1820896151,282314668.01,62823.321893,227412.99417,11691712.631,405988.37737,23672069.742,0.0,0.0,0.0,-4.6684047368e-08,9.8266853121e-09,-2.7170441011e-08,5.1067129952e-07,0.0,0.0,1.8881976742e-07,0.0,0.0,0.0,0.0,1.9699252373e-08,0.24144112707,0.020885505791,-0.011862285029,0.032082067432
e214,ok,,3.1937586861,283349946.8,70878.558344,262019.28557,11697958.963,470790.40138,23862350.762,0.0,0.0,0.0,-6.1155582487e-08,1.0023399834e-08,-2.1606937876e-08,6.7268085218e-07,0.0,0.0,-2.9356736096e-07,0.0,0.0,0.0,0.0,4.4894105366e-09,0.24226516116,0.029303639479,0.020807631322,0.047678649028
e216,ok,,3.2013615533,284024472.41,61130.395391,256815.88599,11707570.673,434038.2787,23998596.346,0.0,0.0,0.0,-7.9467700526e-08,9.2637093366e-09,-4.6723531816e-08,9.5532591514e-07,0.0,0.0,-1.4530360656e-07,0.0,0.0,0.0,0.0,2.3968108483e-08,0.2421313605,0.037015015184,0.0088824669204,0.058399450919
e220,ok,,3.1846875199,282545153.86,78385.002499,264810.43274,11682058.222,494745.29089,23689691.511,0.0,0.0,0.0,-3.6249443372e-08,1.0842881945e-08,5.049476739e-08,3.7357095698e-07,0.0,0.0,-3.6498062173e-07,0.0,0.0,0.0,0.0,-3.4935032699e-08,0.24194375202,0.013756697976,0.028609006946,0.029282360396
e221,ok,,3.169552705,281202394.61,50484.061286,175033.30846,11683456.183,315285.75557,23464089.78,0.0,0.0,0.0,-4.3886252253e-08,1.0952308752e-08,8.6644463834e-08,4.2935420849e-07,0.0,0.0,3.5689746715e-07,0.0,0.0,0.0,0.0,-4.6882339938e-08,0.24170793714,0.010266218563,-0.018017633604,0.021675544175
e222,ok,,3.176078276,281781342.61,60561.871741,211581.74284,11684421.742,383163.7881,23566845.445,0.0,0.0,0.0,-4.6451996342e-08,1.0199324707e-08,-7.0286759064e-09,4.8709107926e-07,0.0,0.0,-2.2561471039e-08,0.0,0.0,0.0,0.0,3.6255960264e-09,0.24188622909,0.018134786109,0.0013663649154,0.029499147468
e224,ok,,3.1713301718,281360091.29,60480.359023,205616.92212,11677207.368,375961.90247,23480717.427,0.0,0.0,0.0,-3.3450983181e-08,1.0308169059e-08,2.9407717082e-09,3.4408722386e-07,0.0,0.0,4.1536514058e-08,0.0,0.0,0.0,0.0,-1.2319055478e-09,0.24167936986,0.012464364301,-0.0025121432828,0.020810518834
e226,ok,,3.1716686129,281390117.75,60925.463906,202875.76675,11684853.148,374045.68544,23500447.638,0.0,0.0,0.0,-1.9407366871e-08,1.0324435747e-08,1.1946513012e-08,1.9748392039e-07,0.0,0.0,8.8572705827e-08,0.0,0.0,0.0,0.0,-6.2138384988e-09,0.24156747725,0.006697813113,-0.0053963331919,0.012031799464
e228,ok,,3.168179563,281080569.6,59461.332023,196854.126,11676957.133,363073.79763,23432438.094,0.0,0.0,0.0,-5.6528259392e-09,1.0343978142e-08,2.1098879876e-08,5.7464404566e-08,0.0,0.0,1.2417063213e-07,0.0,0.0,0.0,0.0,-1.1770408792e-08,0.24181406181,0.0010190129577,-0.0073833511848,0.0034169100394
e266,ok,,3.2342463644,286942009.52,174049.2062,553575.7184,11686265.668,1112679.4431,24454856.814,0.0,0.0,0.0,-2.1097456403e-08,1.01690124e-08,7.2131504014e-09,1.9750529804e-07,0.0,0.0,-4.4141239666e-07,0.0,0.0,0.0,0.0,-1.2265284303e-08,0.24159206873,0.020181558213,0.076827477247,0.034375640345
e230,ok,,3.1707266883,281306550.29,58087.98835,192710.90662,11687677.37,355146.21235,23491677.331,0.0,0.0,0.0,1.0125130481e-08,1.0233225903e-08,2.9077369043e-08,-1.0120903656e-07,0.0,0.0,1.5229862035e-07,0.0,0.0,0.0,0.0,-1.707265625e-08,0.24182885871,-0.005062369022,-0.0088467204849,-0.0058790293365
e231,ok,,3.1901852363,283032910.7,101525.02669,317226.11787,11688131.809,617559.18993,23789405.487,0.0,0.0,0.0,-3.1140721828e-08,1.0576680515e-08,9.3156794692e-09,2.8813261391e-07,0.0,0.0,-9.4262993947e-07,0.0,0.0,0.0,0.0,-1.9898066452e-08,0.24247056869,0.016254224122,0.095700529764,0.029252671318
e297,ok,,3.1667912531,280957398.88,79935.174961,254192.57221,11638793.079,486698.99627,23337471.304,0.0,0.0,0.0,-2.0667105863e-14,1.03449469e-08,-1.0351311106e-14,1.1920985817e-13,0.0,0.0,-6.9501008462e-07,0.0,0.0,0.0,0.0,-4.610665578e-14,0.24142490143,4.64106966e-09,0.055555752713,9.5290608695e-09
e325,ok,,3.1990525542,283819618.25,100624.25751,318750.10988,11716697.118,613787.34883,23978392.353,0.0,0.0,0.0,-1.6209388754e-08,1.0552565293e-08,8.1177351171e-08,6.6192576733e-08,0.0,0.0,-4.7006527585e-07,0.0,0.0,0.0,0.0,-4.7014801702e-08,0.24160108451,0.002979762155,0.047299969362,0.0066605788863
e326,ok,,3.2015368327,284040023.18,103580.83569,328523.29117,11719255.057,633694.79945,24021595.826,0.0,0.0,0.0,-2.2190760552e-08,1.0679330137e-08,7.4779906585e-08,1.3134883687e-07,0.0,0.0,-4.2143811573e-07,0.0,0.0,0.0,0.0,-4.4875228022e-08,0.24116263487,0.0072101735912,0.043652912218,0.01360522229
e327,ok,,3.2047814364,284327884.09,106563.29037,339434.61262,11722616.206,655182.06372,24078095.316,0.0,0.0,0.0,-2.7718618368e-08,1.0783211913e-08,6.8743806227e-08,1.924550055e-07,0.0,0.0,-3.8277764158e-07,0.0,0.0,0.0,0.0,-4.2715208871e-08,0.24075164705,0.011432220669,0.040790044968,0.020508638635
e328,ok,,3.208869,284690532.32,109458.98732,351201.16268,11726953.192,677785.67754,24149589.948,0.0,0.0,0.0,-3.2806446122e-08,1.0863118827e-08,6.3004798665e-08,2.4999441443e-07,0.0,0.0,-3.5103230496e-07,0.0,0.0,0.0,0.0,-4.054841145e-08,0.24036198116,0.015642004794,0.038423640617,0.027364135439
e329,ok,,3.2165406136,285371157.11,111869.89049,362490.46219,11742238.07,699925.61375,24298267.728,0.0,0.0,0.0,-3.8092921078e-08,1.0951910979e-08,5.901155591e-08,3.0939669766e-07,0.0,0.0,-3.2180615428e-07,0.0,0.0,0.0,0.0,-3.9149095971e-08,0.24054399955,0.020086497025,0.036000419239,0.034612174686
e330,ok,,3.1898111876,282999725.13,74986.226946,243025.52307,11720407.099,456750.68142,23842977.547,0.0,0.0,0.0,-3.069244791e-08,1.1133016336e-08,1.1661039685e-07,1.9907960732e-07,0.0,0.0,-3.4807473243e-07,0.0,0.0,0.0,0.0,-6.9355337258e-08,0.24199038728,0.0063595146293,0.026100810881,0.014928228615
e331,ok,,3.1930095774,283283485.95,77914.847261,254135.06424,11723676.259,477685.5348,23898557.511,0.0,0.0,0.0,-3.8048077403e-08,1.1308633352e-08,1.0840146175e-07,2.8196145674e-07,0.0,0.0,-3.0216398945e-07,0.0,0.0,0.0,0.0,-6.5573428115e-08,0.24150691496,0.0106208238,0.023543061086,0.021968983835
e332,ok,,3.1968919709,283627931.51,81080.307489,267036.643,11726810.516,501528.38699,23964266.902,0.0,0.0,0.0,-4.4362690306e-08,1.1441913839e-08,9.978662827e-08,3.5582893828e-07,0.0,0.0,-2.7593903686e-07,0.0,0.0,0.0,0.0,-6.1549795061e-08,0.24111254699,0.014820691449,0.022373221957,0.028850719729
e333,ok,,3.2011070385,284001891.88,83748.265669,279919.25683,11729153.275,524201.10336,24033812.268,0.0,0.0,0.0,-5.0937386771e-08,1.1597019567e-08,9.3342521139e-08,4.3139592031e-07,0.0,0.0,-2.5901402361e-07,0.0,0.0,0.0,0.0,-5.886474673e-08,0.24067331752,0.019293785131,0.021691975261,0.036128660142
e334,ok,,3.2068744435,284513575.47,85655.49436,291892.10635,11735860.42,544221.14691,24135817.697,0.0,0.0,0.0,-5.6683416843e-08,1.1701001367e-08,8.6576867118e-08,5.0327415026e-07,0.0,0.0,-2.4282954198e-07,0.0,0.0,0.0,0.0,-5.5944332823e-08,0.24049183644,0.023548632282,0.020799684463,0.04310819614
e335,ok,,3.2031664561,284184603.2,98621.472887,314470.22797,11731517.218,601386.87746,24070620.363,0.0,0.0,0.0,-2.5445408878e-08,1.0893732906e-08,9.4024467378e-08,1.6016049294e-07,0.0,0.0,-3.8207350872e-07,0.0,0.0,0.0,0.0,-5.607150102e-08,0.24125927605,0.0071754900223,0.037680652181,0.015795263712
e336,ok,,3.2065508502,284484866.3,102000.10434,326815.90394,11734371.763,625503.2358,24128416.713,0.0,0.0,0.0,-3.0978722076e-08,1.1023851278e-08,8.7117775289e-08,2.2226805284e-07,0.0,0.0,-3.473688151e-07,0.0,0.0,0.0,0.0,-5.3245417119e-08,0.24079028628,0.01137069052,0.035431655384,0.022671364581
e337,ok,,3.2106146036,284845402.1,105537.27049,340971.76963,11737053.964,652432.25323,24196389.185,0.0,0.0,0.0,-3.615404139e-08,1.1139657908e-08,8.080495794e-08,2.8121222937e-07,0.0,0.0,-3.1917008941e-07,0.0,0.0,0.0,0.0,-5.0661533301e-08,0.24032164711,0.015662264593,0.033684340058,0.029678371116
e338,ok,,3.2145716853,285196473.97,108140.50264,353716.2907,11737952.028,675516.06961,24259247.947,0.0,0.0,0.0,-4.1267244443e-08,1.125603586e-08,7.5321039868e-08,3.4014657623e-07,0.0,0.0,-3.0002170267e-07,0.0,0.0,0.0,0.0,-4.8593496222e-08,0.2398977587,0.020024097758,0.03244449773,0.036783621725
e339,ok,,3.2200554932,285682996.86,111330.28455,369060.62258,11742149.987,703501.23803,24352349.381,0.0,0.0,0.0,-4.5245005317e-08,1.1298978498e-08,6.8606819872e-08,3.9081424053e-07,0.0,0.0,-2.8446074762e-07,0.0,0.0,0.0,0.0,-4.5720866245e-08,0.23942344912,0.024154698525,0.031669095977,0.043509460606
e340_fix,ok,,3.2098922665,284781316.42,116290.24781,370166.36402,11723776.452,712855.12911,24159414.141,0.0,0.0,0.0,-2.369854053e-08,1.0795935985e-08,8.5007719083e-08,1.5143819658e-07,0.0,0.0,-3.3364235567e-07,0.0,0.0,0.0,0.0,-5.0605407858e-08,0.23981916305,0.0082533943441,0.03879935222,0.017610785408
e341,ok,,3.2116194276,284934549.98,120118.62639,384280.19084,11719043.717,740485.67376,24176793.78,0.0,0.0,0.0,-2.8403794252e-08,1.0916323965e-08,7.9250913628e-08,2.0429567571e-07,0.0,0.0,-3.0502117863e-07,0.0,0.0,0.0,0.0,-4.8302861928e-08,0.23901088095,0.012500282224,0.036638724996,0.024539715943
e343,ok,,3.2263050886,286237460.33,127062.99357,413220.99603,11745314.013,796925.10018,24455609.547,0.0,0.0,0.0,-3.6823150664e-08,1.1080291311e-08,6.8882541912e-08,3.0224823707e-07,0.0,0.0,-2.6390511141e-07,0.0,0.0,0.0,0.0,-4.4034773208e-08,0.23902801796,0.020983969353,0.033532573475,0.038404565804
e342,ok,,3.2187550544,285567622.07,124039.83788,399545.31832,11731899.235,770641.09109,24312297.494,0.0,0.0,0.0,-3.2729984567e-08,1.1003533057e-08,7.3662326982e-08,2.5362640346e-07,0.0,0.0,-2.8234471219e-07,0.0,0.0,0.0,0.0,-4.5966857708e-08,0.23898572089,0.016779026633,0.035021992327,0.031459777968
e344,ok,,3.2317418293,286719807.42,130581.83762,429950.5388,11747785.1,828320.3179,24545013.372,0.0,0.0,0.0,-4.0207578457e-08,1.1115395931e-08,6.3058910878e-08,3.4507575876e-07,0.0,0.0,-2.4808542016e-07,0.0,0.0,0.0,0.0,-4.1483550996e-08,0.23858235683,0.025137422311,0.032395450052,0.045060626697
e360,ok,,3.1961116297,283558699.72,92480.409754,291240.12689,11730720.009,562778.78822,23961392.91,0.0,0.0,0.0,-2.1675977972e-08,1.0387929354e-08,4.1076109067e-08,1.6433967166e-07,0.0,0.0,-3.8255819302e-07,0.0,0.0,0.0,0.0,-2.5815853162e-08,0.24130947316,0.0086947681473,0.035379138445,0.015198200174
e376,ok,,3.0793311608,273197948.36,504.4650714,394253.94618,11328266.933,170223.58361,21837400.137,0.0,0.0,0.0,-3.7911653851e-07,2.5322846209e-08,-8.3964377557e-06,0.00020618078197,0.0,0.0,-8.1369203703e-05,0.0,0.0,0.0,0.0,-2.3489052518e-07,0.2210691148,0.055785400815,0.041047921155,0.1040110029
e361,ok,,3.1953498946,283491118.66,89361.080868,284646.78053,11728793.176,546742.33732,23945518.004,0.0,0.0,0.0,-2.3611485385e-08,1.0464956842e-08,4.9449399626e-08,1.8672135172e-07,0.0,0.0,-3.0806851458e-07,0.0,0.0,0.0,0.0,-3.0209542468e-08,0.2411803916,0.0089283551002,0.027529335445,0.016685621811
e374,ok,,3.1824582834,282347376.22,73260.027578,238349.07491,11697497.893,451910.28376,23687449.57,0.0,0.0,0.0,-3.5614574298e-08,1.0622687924e-08,2.0173408435e-08,3.5494397032e-07,0.0,0.0,-6.5966468882e-07,0.0,0.0,0.0,0.0,-2.1337812576e-08,0.24346570596,0.013748210223,0.048327053295,0.026003205054
