airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,stf12r,stf13r,stf14r,stf15r,stf16r,stf23r,stf24r,stf25r,stf26r,stf34r,stf35r,stf36r,stf45r,stf46r,stf56r,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
ah63k127,ok,,3.2051486002,33097731.747,124303.88142,519909.16825,14852387.833,71821.180358,2794688.9235,15124708.291,-69775.03737,-643882.32511,1152229.1355,-10881949.056,-107840.44709,-852939.26096,429214.97052,-3687021.1877,50509.289271,14302.893524,90168.664362,-79294.299148,161513.95834,-256070.30092,-2.7892916602e-08,1.0711923442e-08,-1.4093462346e-07,-3.7540710338e-07,9.0549192345e-08,-2.3135700509e-08,3.2494125591e-07,1.8415305396e-07,-1.8048118068e-09,-8.6279955522e-07,-8.7852834498e-07,-4.3214639452e-08,5.2632041741e-06,-3.8321185584e-08,-1.1199230165e-07,0.24460129821,0.02499641043,0.1072493336,0.040391459343
ah7476,ok,,3.2194013455,33244911.675,31766.569939,245070.77838,15035914.701,25511.750667,2843666.8454,15630826.146,-30952.922592,-1182682.9903,2048952.8848,-11123322.503,-58888.956241,-1568744.5598,801201.60787,-3816522.2857,24926.981053,7533.1980964,178688.41581,-74465.229016,301385.93883,-482747.67312,-6.2539765094e-08,4.9274573204e-08,-6.6115120234e-07,-1.7587285362e-06,9.7487305724e-08,-1.9757008722e-07,2.2884381164e-06,8.82064601e-07,-6.1574831742e-09,-2.9870374539e-06,-2.4333754415e-06,-2.2089258058e-07,1.4786043498e-05,-7.6455786755e-08,-2.2718673924e-07,0.2482251891,0.043431019955,0.094887934188,0.072695829476
ah6407,ok,,3.2130555464,33179382.247,38186.855996,245527.63457,15024277.754,27060.481659,2831303.9224,15514883.083,-123781.00032,-1055687.9333,1780606.7549,-11069540.569,-180513.70441,-1399592.4226,693966.12664,-3791139.1658,20323.824978,5772.3239329,172664.21662,-64901.470951,261282.87277,-398467.81194,-5.3548310804e-08,2.4875167861e-08,-5.6669060904e-07,-1.5079256193e-06,1.0539970128e-07,-4.509061256e-08,1.6987946658e-06,7.4230773399e-07,-1.0843093803e-08,-1.3596646351e-06,-1.8439179031e-06,-1.7559360871e-07,1.3938026554e-05,-1.5712292734e-07,-4.3937617856e-07,0.24761402152,0.037866534914,0.051921317626,0.064871627271
ah79100a,ok,,3.1837032061,32876277.46,69346.900254,330337.80108,14857748.479,41691.190594,2756643.3346,15130339.121,116834.66593,-622044.87872,1148782.8828,-10692124.055,125705.01806,-824370.8464,437304.14208,-3635115.674,-10456.619362,19915.475563,52918.539753,-52466.449446,145215.16761,-281125.68972,-3.0146439213e-08,2.4855986029e-09,-2.1498593606e-07,-5.7786256986e-07,8.5909276696e-08,-2.3577896371e-08,5.6645432013e-07,3.0526445118e-07,1.5467695258e-09,-2.2909917094e-07,-1.0577188736e-06,-9.0266332079e-08,9.0424650989e-06,4.118056494e-08,7.7823801283e-08,0.24198717219,0.024877188026,0.015887317355,0.039281851236
ah79100b,ok,,3.2051949412,33098210.285,73030.011331,406278.31086,14849870.627,50030.754657,2791439.2625,15190438.708,113070.53994,-1123634.5799,2093765.9534,-10737409.455,118629.77106,-1489570.6184,792865.81528,-3628669.4339,3368.096805,22960.3416,114326.26498,-92930.628993,269923.25518,-503161.06862,-4.3089563739e-08,1.6095632794e-08,-3.3432981996e-07,-8.9256543858e-07,8.4842616205e-08,-6.0641580812e-08,9.7753770669e-07,4.579866881e-07,1.5784937057e-09,-7.173914599e-07,-1.0566438313e-06,-1.236418154e-07,7.5414642221e-06,2.5404017937e-08,4.0582798049e-08,0.24189081328,0.045147044196,0.052391106445,0.071389589797
ah79k132,ok,,3.212625166,33174937.956,140986.67324,570558.00501,14880531.534,80643.038145,2811809.9567,15152336.065,-176827.25771,-633784.07074,1081147.3821,-10878695.421,-241872.43546,-838696.42894,402344.22679,-3688944.3339,63585.556499,11708.217648,112168.87842,-86406.431101,159729.78126,-221239.09117,-2.7169370148e-08,9.877996183e-09,-1.2552664177e-07,-3.3314573206e-07,9.1464697469e-08,-8.6246891376e-09,2.7632583187e-07,1.5758067977e-07,-2.7779852701e-09,-7.8621536476e-07,-7.6947098166e-07,-3.2051119403e-08,4.6885604562e-06,-6.4646402766e-08,-1.7594958868e-07,0.24383648664,0.023410914941,0.11084588873,0.038958259767
ah79100c,ok,,3.2190485072,33241268.116,87420.74861,438899.08261,14962418.76,56732.652095,2826721.3891,15369468.961,88149.813457,-1187078.1981,2179904.9661,-10884059.807,99307.195623,-1571336.1975,831967.02037,-3711026.278,29152.815231,17938.659439,120289.83987,-105556.16479,296621.71774,-530077.84976,-4.2014973864e-08,2.1705148785e-08,-3.0603522878e-07,-8.1283147183e-07,8.4250713308e-08,-9.312547341e-08,8.521184869e-07,4.2054642721e-07,1.4092352095e-09,-1.1430688458e-06,-1.0810172281e-06,-1.1449970028e-07,6.6636331027e-06,1.9600213075e-08,3.8207444619e-08,0.2431325557,0.046641325216,0.099927934212,0.07449283603
ah79k135,ok,,3.2089975187,33137477.322,145698.254,580785.28214,14867842.449,82247.941098,2804677.8542,15128685.773,-130265.40391,-521202.87109,901958.02273,-10859442.586,-186934.9083,-690620.9129,333847.06717,-3680934.2815,59504.393922,14100.285894,89197.519292,-83736.919313,130181.95813,-184604.19785,-2.5795841518e-08,7.7823164767e-09,-1.0229351965e-07,-2.7275551142e-07,9.0104002198e-08,-7.2369718277e-09,2.213001276e-07,1.2885578623e-07,-1.8366700289e-09,-7.5180527364e-07,-7.5690620285e-07,-2.6559683481e-08,4.5959542219e-06,-5.0274977809e-08,-1.4193018449e-07,0.2437471169,0.019590956395,0.10953671572,0.032243042201
ah79k143,ok,,3.2230744299,33282841.512,164435.0263,638718.47824,14889567.125,92929.749992,2835678.8331,15139484.219,-125434.62417,-477154.56693,817898.09994,-10947777.268,-176841.60698,-632045.50237,301644.68594,-3699953.5001,73733.644026,14643.856715,84110.041836,-90948.328038,120860.55459,-167267.21174,-2.4930666554e-08,6.8273893656e-09,-8.2376960784e-08,-2.1931453082e-07,8.8756512063e-08,-7.569211581e-09,1.786002075e-07,1.0424991442e-07,-1.4547964017e-09,-7.5084618162e-07,-7.0978649224e-07,-2.1871115469e-08,4.0688375408e-06,-4.2090387273e-08,-1.1734527555e-07,0.24487221752,0.017712723498,0.12346541162,0.029368129817
ah80129,ok,,3.2123409047,33172002.553,132301.57483,549128.99727,14886116.197,76591.197974,2811070.8419,15169269.976,-205296.98096,-718792.45572,1166907.1168,-10965112.338,-279226.70489,-951188.34656,440930.61915,-3719587.6307,72042.498367,9504.4176443,134038.69937,-85706.52841,184205.29302,-238442.34151,-2.8337026914e-08,1.1359473524e-08,-1.431428941e-07,-3.7974765226e-07,9.3593799852e-08,-1.4303996179e-08,3.3082702158e-07,1.8327397843e-07,-3.7777162145e-09,-9.2907807879e-07,-8.5761311946e-07,-4.0127225693e-08,4.9361622301e-06,-7.7922994499e-08,-2.1106323978e-07,0.24577137793,0.025119039163,0.12291849297,0.043768935952
ah80136,ok,,3.2219444337,33271172.689,122584.70208,541436.57363,14811860.137,73721.830192,2832458.6342,14989296.033,-367765.77073,-543669.1281,809690.66233,-10871138.488,-507569.35654,-720014.1901,296255.01685,-3651079.1475,23887.506244,17403.263475,152429.73963,-71225.390411,130768.14795,-111240.52545,-2.6601750003e-08,4.4748987978e-09,-1.2515721756e-07,-3.3469204194e-07,9.5938601259e-08,3.8424252083e-08,2.8004018242e-07,1.4774665992e-07,-5.2472786529e-09,-2.9536571465e-07,-6.1620629841e-07,-2.2586375528e-08,5.1176426927e-06,-1.4407371355e-07,-3.9485263204e-07,0.24390987734,0.017589390501,0.036207318136,0.034328642333
ah80140,ok,,3.240091101,33458562.917,130882.50776,574090.83827,14901889.058,79763.708281,2876988.8345,15098857.663,-335055.16183,-693535.97379,1149802.206,-10792188.592,-462860.26816,-917759.81625,418716.32252,-3634642.9697,16594.512258,16263.219215,156264.1949,-84037.553919,164189.57289,-196749.05802,-2.8394710587e-08,3.0702945264e-09,-1.4670427141e-07,-3.9115579606e-07,9.396242795e-08,3.591405793e-08,3.3766768024e-07,1.7949762441e-07,-5.5200095564e-09,-1.313863397e-07,-4.7049381475e-07,-3.2789794496e-08,4.7324939101e-06,-1.2020218653e-07,-3.2981616722e-07,0.24053128091,0.024890023687,0.017196173624,0.044194792778
ah81131,ok,,3.1927661592,32969865.379,132709.727,547048.69955,14781436.238,75341.793491,2762624.4126,15029921.894,-289731.76827,-513723.29279,742109.86268,-10760549.132,-394836.21002,-680559.4337,280949.33524,-3639697.5584,65513.988932,11288.809891,131044.92775,-75089.993278,128735.34466,-114734.99189,-2.5943530379e-08,7.9259780005e-09,-1.07614809e-07,-2.8653505601e-07,9.452055459e-08,1.1120710122e-08,2.3114116619e-07,1.2869511535e-07,-3.8490964567e-09,-8.5110268315e-07,-8.4262339865e-07,-2.1077683097e-08,5.0147765374e-06,-1.1150509593e-07,-3.0261671966e-07,0.24293719478,0.016057759144,0.11294960473,0.030674681064
ah81k144,ok,,3.2288695221,33342684.105,162951.16755,664674.26928,14849886.373,95829.3129,2842064.0226,15076825.71,-98325.177622,-711050.96395,1237185.1878,-10920211.665,-150762.26123,-942350.11427,457597.10215,-3670183.7978,66486.077818,17403.322441,108970.77845,-101157.82143,178109.65703,-266887.03931,-2.7271724921e-08,7.5097282334e-09,-1.1503763049e-07,-3.0700633532e-07,8.939181875e-08,-1.6872952671e-08,2.7419289356e-07,1.5282114361e-07,-2.0852488451e-09,-6.5881276741e-07,-6.5289859404e-07,-3.778082566e-08,3.9438019148e-06,-3.9613270926e-08,-1.1567949003e-07,0.24435252016,0.026714837655,0.10735430965,0.044680052139
ah81k144wfKlappe,ok,,3.3344019961,34432457.452,215434.45314,921375.31059,14796213.814,145733.21019,3076039.6433,14638891.701,101903.40801,-139876.93816,350614.02414,-10455593.321,12941.867819,-178106.01237,95470.762085,-3418697.3039,-63387.026892,35249.927599,11762.432812,-105246.5869,16736.036827,-56731.203172,-2.1794224485e-08,-4.7295410713e-09,-2.0234894292e-08,-6.3875873921e-08,7.4885687346e-08,3.3312326034e-09,4.5072732987e-08,3.1005949628e-08,1.029577222e-09,2.208820139e-07,-7.7900675173e-08,-1.0769212684e-08,2.571269518e-06,1.4786640739e-09,-3.914577258e-08,0.22922255932,0.0080014317091,-0.047585595873,0.0097102195825
ah82150a,ok,,3.2115273523,33163601.462,173816.1796,689632.39845,14798096.908,99409.53738,2800550.6762,15030838.009,-4615.3659967,-543815.74313,1052424.9855,-10779504.629,-27096.780494,-721222.40493,382738.71132,-3634333.2937,69092.753374,18302.116325,60254.557552,-99660.707978,134645.54172,-241999.47998,-2.562968428e-08,7.0729895873e-09,-8.9808241695e-08,-2.4016076596e-07,8.7360577209e-08,-2.0344030611e-08,2.0074233807e-07,1.1835129859e-07,-4.3674969577e-10,-6.6554602017e-07,-6.3825418964e-07,-2.8540794015e-08,3.8031498975e-06,-9.7330553668e-09,-3.6559457803e-08,0.24220996728,0.022994307622,0.11568266657,0.034892266287
ah82150f,ok,,3.2140494697,33189645.923,191275.80367,736285.75443,14827914.02,107732.59167,2805143.8067,15078366.57,-62491.624462,-615384.6163,1120544.6354,-10852726.123,-92783.696269,-815068.46843,412118.3554,-3663117.1031,115711.13663,11053.80331,83719.229704,-111867.86946,158544.9842,-252377.95106,-2.5956630457e-08,9.4015297595e-09,-9.0755200811e-08,-2.4114943295e-07,8.8417600232e-08,-2.601940383e-08,2.019460507e-07,1.1954774344e-07,-1.0305479338e-09,-8.5047622679e-07,-6.8649508188e-07,-2.8790868539e-08,3.510557625e-06,-2.1436509164e-08,-6.1585437383e-08,0.24352458785,0.024365041935,0.16267552378,0.038627393146
ah83150q,ok,,3.2075381856,33122407.617,171689.30456,698748.43704,14745437.283,99762.925378,2785803.1499,14961428.609,-279925.5866,-675140.27579,1204179.6796,-10586454.816,-380029.2337,-893513.6536,434102.97494,-3563358.5376,74127.468286,11707.509316,132507.71841,-104107.8374,164919.35993,-224630.93432,-2.7419791656e-08,9.6072502983e-09,-1.1912991795e-07,-3.1624927538e-07,9.2378975694e-08,4.1067845463e-09,2.4471291978e-07,1.4065754981e-07,-3.618299565e-09,-5.713538199e-07,-5.6956025106e-07,-2.1525606351e-08,3.7885360271e-06,-7.9621135087e-08,-2.1561854328e-07,0.23827494254,0.026437176779,0.098095339997,0.042014591013
ah83159,ok,,3.2239485772,33291868.33,194990.45225,771160.03835,14773441.146,113262.06615,2822222.3846,14975780.707,-132324.3474,-628370.39574,1162894.6004,-10800702.53,-192295.6959,-832759.27633,418779.01692,-3619811.4957,89095.545795,16372.895899,98599.095505,-113287.29859,156660.45599,-244096.24061,-2.6140993238e-08,8.1803227005e-09,-9.4061718175e-08,-2.5069884421e-07,8.8940976032e-08,-1.1228401014e-08,2.0320531985e-07,1.1781077369e-07,-1.7681993776e-09,-6.1915712992e-07,-5.683335009e-07,-2.3747448621e-08,3.3376569984e-06,-3.8227057753e-08,-1.0902179792e-07,0.24223475551,0.025407582692,0.12072972878,0.039623097217
ah85l120,ok,,3.1965996554,33009451.697,122815.29441,466483.56019,14942530.68,65813.226193,2789680.9336,-15245930.531,28287.164285,6479.2506403,690.93426391,-10975379.496,-22385.364287,-6679.9090263,-1269.0236188,3755336.0402,58817.644666,-11057.155419,-5952.5740795,61941.902252,-3502.624459,-963.31212415,2.2917306057e-08,-1.0624148758e-09,1.0729385407e-09,6.4149795158e-14,8.8347615923e-08,1.6910359845e-09,1.0493599685e-09,2.5362345207e-10,3.9108514997e-11,-1.1593259698e-06,1.0813231036e-06,-1.326238088e-09,-5.7449841053e-06,4.3535048326e-09,-9.890921506e-14,0.24646165967,-5.8262556662e-09,0.1423829603,0.00012887745347
ah88k130,ok,,3.1961171614,33004469.257,136033.19469,554222.63281,14829830.338,77379.012145,2770790.2074,15114300.296,4554.1264268,-669116.95855,1263536.483,-10811095.348,-9499.9281302,-886729.15192,469003.24883,-3668066.3022,70633.617827,13209.158632,72023.74385,-87828.503039,169679.84105,-297246.86714,-2.8074778904e-08,1.3503842849e-08,-1.3690324229e-07,-3.6451479374e-07,8.891732126e-08,-4.2236931384e-08,3.1272912216e-07,1.8217002995e-07,-5.9873786219e-10,-1.0389749677e-06,-9.1417386975e-07,-4.5263567352e-08,4.8865005371e-06,-9.7909823395e-09,-3.5943514709e-08,0.24356021268,0.027528606114,0.14133508406,0.042541541561
ah88k136,ok,,3.2156160416,33205823.012,155039.26783,603900.55835,14889684.339,86961.422189,2817877.0749,15161001.92,-277644.87219,-555079.55266,837763.9047,-10918188.284,-363916.72365,-733248.48166,315989.57122,-3699808.1531,89907.269488,8256.9476834,130117.16068,-88527.497855,143723.03988,-147319.60474,-2.5738567143e-08,9.3340409453e-09,-9.9754689109e-08,-2.6324240823e-07,9.2044463397e-08,8.3656493519e-10,2.1035827684e-07,1.2039278732e-07,-3.2071155627e-09,-9.0562042357e-07,-7.9115810402e-07,-2.063604635e-08,4.3486731319e-06,-8.7298361821e-08,-2.2897446482e-07,0.24449345017,0.018030973827,0.14040672741,0.032613793224
ah93156,ok,,3.2308510102,33363145.797,201579.88204,775086.84281,14863689.643,115422.95818,2844733.6727,15096479.124,-200891.93149,-632475.95659,1079188.9284,-10821043.261,-270586.35988,-836646.99306,395699.2599,-3646229.4309,99140.6766,12413.555339,117409.58175,-116228.74285,159871.77776,-214914.3307,-2.5795408525e-08,7.3417003334e-09,-8.862303577e-08,-2.3485106667e-07,8.8613214956e-08,-6.5082737522e-09,1.9241249009e-07,1.1124617797e-07,-2.1488873175e-09,-6.2934099901e-07,-5.5429316147e-07,-2.2621039149e-08,3.2761912759e-06,-4.9867403734e-08,-1.341102896e-07,0.24167640696,0.023372036114,0.12686248434,0.038786487055
ah93157,ok,,3.2320703729,33375737.457,202000.86935,773454.1566,14878574.861,115393.61431,2849031.4284,15114285.688,-210390.90134,-627777.5331,1071847.5525,-10821809.043,-282694.57433,-830371.41238,392753.78516,-3649999.4224,97984.64219,12102.811925,118149.44052,-116299.22147,158477.29728,-211892.08461,-2.5747565821e-08,7.3113914202e-09,-8.8435161149e-08,-2.3430369483e-07,8.8514787061e-08,-5.0958553617e-09,1.9010602429e-07,1.1025703812e-07,-2.1568837392e-09,-6.1915390151e-07,-5.4781596289e-07,-2.1820007362e-08,3.2770097057e-06,-5.1238333541e-08,-1.3753334263e-07,0.24152104265,0.023210192287,0.12506962636,0.038401582174
ah93k130,ok,,3.2162681304,33212556.76,144567.48515,577464.21524,14910974.443,82057.108762,2821046.2145,15196662.404,-282411.16267,-655766.45326,987135.65906,-10922606.676,-372087.17343,-866598.94526,376426.99455,-3706506.4124,87235.249755,7054.4892603,145170.94522,-87638.225753,169436.41178,-181279.39967,-2.6960729279e-08,1.0299461735e-08,-1.2071650972e-07,-3.1892177452e-07,9.3251504141e-08,-4.1155307454e-09,2.6831941952e-07,1.5023151613e-07,-4.1093853048e-09,-9.4615294326e-07,-8.2595028842e-07,-2.9511660903e-08,4.6082558507e-06,-9.5176244418e-08,-2.5086445894e-07,0.24443156398,0.021147356961,0.13678295157,0.038790263697
ah93k131,ok,,3.2160823399,33210638.207,143523.44284,576669.04753,14903257.378,81732.04335,2820182.0184,15183952.811,-303870.84857,-655549.46148,978526.76925,-10908169.916,-401351.02323,-866445.83122,372693.38477,-3699792.4191,83572.42985,7406.375944,150061.21175,-86898.956395,168445.35996,-174402.93405,-2.7016532896e-08,9.9232315384e-09,-1.2207071275e-07,-3.2264339714e-07,9.377090842e-08,3.0877596797e-10,2.7034275711e-07,1.5067509934e-07,-4.4052489901e-09,-9.0008519699e-07,-8.0552622452e-07,-2.8601173806e-08,4.6261319028e-06,-1.0255821155e-07,-2.7092782725e-07,0.24416877366,0.020974153364,0.12918332632,0.038800523247
ah93k132,ok,,3.211959536,33168064.376,148657.81167,594703.99214,14880099.01,84170.289868,2808463.4354,15158461.421,-272673.13217,-638652.00245,979768.18539,-10885653.29,-359798.11684,-844063.6571,371153.4001,-3690022.7891,88718.897107,7648.8794234,139781.2856,-89122.371615,164568.81224,-180619.55125,-2.6790378045e-08,1.0346143512e-08,-1.1680096019e-07,-3.0866639387e-07,9.3145795937e-08,-4.3656932526e-09,2.5525064629e-07,1.4422257151e-07,-3.8570394694e-09,-9.2353950084e-07,-8.0734434607e-07,-2.7418440676e-08,4.4925449156e-06,-9.0672397712e-08,-2.3932438671e-07,0.24402468559,0.021073725167,0.13729136119,0.037945002506
ah93w145,ok,,3.2351903837,33407956.019,153588.97963,622434.05422,14918282.638,89622.50833,2867627.1202,15130016.82,-103410.18268,-632545.90064,1125539.3825,-10879450.067,-168051.43535,-838727.12263,412274.31463,-3669048.4945,32685.09702,19830.870672,98271.838654,-93105.960404,152575.1839,-235738.44578,-2.6652056065e-08,4.1669021747e-09,-1.1283896292e-07,-3.0302286541e-07,8.8190124704e-08,-1.5187130889e-09,2.599145137e-07,1.4723738592e-07,-1.851212208e-09,-4.1314531918e-07,-5.6022593018e-07,-3.439556229e-08,4.2127514594e-06,-4.2366182506e-08,-1.2949000006e-07,0.24277679793,0.024343576345,0.063454568012,0.03992000495
ah93w174,ok,,3.2474290139,33534337.336,205777.98239,837984.70891,14724427.318,124831.51172,2874519.3498,14793945.715,7190.9460698,-589115.25478,1132256.3758,-10611568.895,-59520.92076,-783186.45178,396158.83006,-3510157.8611,23491.444596,30823.007678,75107.947019,-116301.70522,133425.19359,-236859.69854,-2.532637604e-08,2.8875733749e-10,-7.880186434e-08,-2.1591695577e-07,8.4639915238e-08,-3.5789258546e-09,1.8874968772e-07,1.0741934993e-07,-7.4280784612e-10,-2.2952924673e-07,-3.5989732697e-07,-2.8615907497e-08,3.0178481252e-06,-1.6666310535e-08,-7.2671393268e-08,0.237647735,0.024799509549,0.04723206529,0.038840529915
ah93w215,ok,,3.2950735407,34026335.044,314766.05574,1151612.2331,14713868.92,190791.31544,2978578.295,14644326.104,138825.90534,-411017.59026,902352.05075,-10625828.559,53379.747891,-554063.50201,293308.74222,-3458805.5654,64394.429329,34391.654478,30115.145239,-160666.88082,83159.150928,-184331.55729,-2.3185348101e-08,-1.5415424305e-09,-3.9051659322e-08,-1.129712523e-07,7.998434715e-08,-7.212317126e-09,9.0917945028e-08,5.639337154e-08,1.3839179541e-10,-2.3481898507e-07,-2.5341927022e-07,-1.734087791e-08,1.9684706434e-06,9.5473731252e-10,-3.5585220482e-08,0.23594333247,0.019953014464,0.073913045744,0.028617882953
ah93w257,ok,,3.3533448323,34628069.26,364907.67722,1368786.9496,14124384.744,252236.19859,3073385.5254,13392696.408,865718.4387,3630.0916946,260762.55393,-10448367.667,800480.75859,1313.6365478,52017.52169,-3150114.7329,13457.696816,51538.7768,-138035.71619,-165186.85038,-45261.530653,-103643.4828,-2.0901569538e-08,-9.1922816287e-09,5.4483233992e-09,-5.7998000849e-09,7.6226237472e-08,-2.8336345011e-08,5.7663294551e-09,1.3344408608e-08,1.1224825568e-09,-7.9519708838e-08,-1.5420667786e-07,-1.8791645629e-08,1.4544145328e-06,6.1297784413e-08,7.8989718712e-08,0.23452640027,0.0061382949166,0.029017352245,0.0021041778875
ah93w300,ok,,3.442641284,35550182.514,554740.73508,1805193.4886,14345773.829,379868.28684,3288382.0887,13579919.892,775652.27938,57749.510103,230848.19549,-10368911.571,587785.8025,49196.658454,14933.199728,-3129146.9598,115212.09325,32063.886331,-119694.84731,-251376.38099,-74749.229784,-40962.306222,-2.0400341129e-08,-7.3708165632e-09,1.5782362783e-09,-1.3389025041e-08,6.8837284528e-08,-1.4148725879e-08,2.925585094e-09,1.0325853892e-08,1.2055133982e-09,-1.2978358183e-07,-1.037635899e-07,-1.1903544089e-08,9.6547373309e-07,3.2605481932e-08,1.0803819172e-08,0.22653967589,0.0060159058037,0.071996239584,0.0016229412256
